block,condition,agent,seed,return,opt_frac,gap_regret,model
long_horizon,eval,tf_self,9999,567.2325439453125,0.474,158.8547682762146,residual
long_horizon,eval,tf_self,10000,518.3966064453125,0.197,293.57332134246826,residual
long_horizon,eval,tf_self,10001,437.22857666015625,0.119,299.15454483032227,residual
long_horizon,eval,tf_self,10002,541.7279052734375,0.39,230.06990909576416,residual
long_horizon,eval,tf_self,10003,628.30224609375,0.574,176.57465600967407,residual
long_horizon,eval,tf_self,10004,434.95574951171875,0.204,310.7918395996094,residual
long_horizon,eval,tf_self,10005,607.82080078125,0.439,183.20728540420532,residual
long_horizon,eval,tf_self,10006,485.7322998046875,0.0,257.860671043396,residual
long_horizon,eval,tf_self,10007,512.1919555664062,0.205,262.54890966415405,residual
long_horizon,eval,tf_self,10008,555.1591186523438,0.242,237.0055751800537,residual
long_horizon,eval,tf_self,10009,424.19976806640625,0.11,340.2437176704407,residual
long_horizon,eval,tf_self,10010,457.097900390625,0.137,273.81011867523193,residual
long_horizon,eval,tf_self,10011,630.3736572265625,0.525,148.12834644317627,residual
long_horizon,eval,tf_self,10012,586.22900390625,0.419,246.76142501831055,residual
long_horizon,eval,tf_self,10013,545.5697021484375,0.122,246.97638940811157,residual
long_horizon,eval,tf_self,10014,625.6261596679688,0.481,168.7567458152771,residual
long_horizon,eval,tf_self,10015,606.4658203125,0.355,141.53412580490112,residual
long_horizon,eval,tf_self,10016,327.26513671875,0.119,360.0849075317383,residual
long_horizon,eval,tf_self,10017,455.0489196777344,0.265,285.9251079559326,residual
long_horizon,eval,tf_self,10018,500.2388610839844,0.147,231.69536924362183,residual
long_horizon,eval,tf_self,10019,606.7613525390625,0.331,141.8102903366089,residual
long_horizon,eval,tf_self,10020,563.7340698242188,0.581,135.55919075012207,residual
long_horizon,eval,tf_self,10021,380.4789123535156,0.167,362.4491982460022,residual
long_horizon,eval,tf_self,10022,462.5052795410156,0.161,299.09882164001465,residual
long_horizon,eval,tf_self,10023,456.34912109375,0.292,251.2597212791443,residual
long_horizon,eval,tf_self,10024,621.2612915039062,0.335,98.62256336212158,residual
long_horizon,eval,tf_self,10025,472.8670959472656,0.29,235.428213596344,residual
long_horizon,eval,tf_self,10026,596.1134033203125,0.545,77.18526601791382,residual
long_horizon,eval,tf_self,10027,423.03082275390625,0.0,284.57663774490356,residual
long_horizon,eval,tf_self,10028,606.6683349609375,0.47,166.70966863632202,residual
long_horizon,eval,tf_self,10029,652.5604248046875,0.536,59.26108121871948,residual
long_horizon,eval,tf_self,10030,426.57012939453125,0.12,311.7811360359192,residual
long_horizon,eval,tf_self,10031,517.2423095703125,0.213,224.07778072357178,residual
long_horizon,eval,tf_self,10032,489.971435546875,0.455,119.5564227104187,residual
long_horizon,eval,tf_self,10033,609.4359741210938,0.429,197.57010412216187,residual
long_horizon,eval,tf_self,10034,512.2547607421875,0.278,239.7485909461975,residual
long_horizon,eval,tf_self,10035,487.20477294921875,0.063,350.4427056312561,residual
long_horizon,eval,tf_self,10036,427.51531982421875,0.0,341.0910987854004,residual
long_horizon,eval,tf_self,10037,534.3076782226562,0.335,156.93234062194824,residual
long_horizon,eval,tf_self,10038,480.23590087890625,0.151,219.71071672439575,residual
long_horizon,eval,tf_self,10039,500.4643249511719,0.323,239.77493572235107,residual
long_horizon,eval,tf_self,10040,464.1727600097656,0.185,303.2527074813843,residual
long_horizon,eval,tf_self,10041,448.60235595703125,0.214,268.6320743560791,residual
long_horizon,eval,tf_self,10042,521.3101806640625,0.0,250.6168155670166,residual
long_horizon,eval,tf_self,10043,615.5704345703125,0.435,151.90936946868896,residual
long_horizon,eval,tf_self,10044,450.8110046386719,0.119,280.3264207839966,residual
long_horizon,eval,tf_self,10045,405.1436767578125,0.206,313.2447175979614,residual
long_horizon,eval,tf_self,10046,553.8602905273438,0.101,208.35216283798218,residual
long_horizon,eval,tf_self,10047,411.24420166015625,0.0,388.1137270927429,residual
long_horizon,eval,tf_self,10048,675.0868530273438,0.308,118.08165407180786,residual
long_horizon,eval,tf_self_eps0.05,9999,549.1677856445312,0.318,172.53523969650269,residual
long_horizon,eval,tf_self_eps0.05,10000,505.7114562988281,0.18,312.61244773864746,residual
long_horizon,eval,tf_self_eps0.05,10001,453.00445556640625,0.108,275.5910687446594,residual
long_horizon,eval,tf_self_eps0.05,10002,538.1141357421875,0.384,224.57558822631836,residual
long_horizon,eval,tf_self_eps0.05,10003,632.3699951171875,0.594,168.9537787437439,residual
long_horizon,eval,tf_self_eps0.05,10004,433.8035583496094,0.212,309.8977017402649,residual
long_horizon,eval,tf_self_eps0.05,10005,610.50048828125,0.401,177.54227685928345,residual
long_horizon,eval,tf_self_eps0.05,10006,477.43585205078125,0.012,257.98169898986816,residual
long_horizon,eval,tf_self_eps0.05,10007,514.667236328125,0.208,260.9706988334656,residual
long_horizon,eval,tf_self_eps0.05,10008,570.1651000976562,0.417,222.30267143249512,residual
long_horizon,eval,tf_self_eps0.05,10009,435.49212646484375,0.108,329.12589597702026,residual
long_horizon,eval,tf_self_eps0.05,10010,468.7723083496094,0.158,267.7580018043518,residual
long_horizon,eval,tf_self_eps0.05,10011,597.86669921875,0.419,184.00270318984985,residual
long_horizon,eval,tf_self_eps0.05,10012,602.129638671875,0.435,231.16407108306885,residual
long_horizon,eval,tf_self_eps0.05,10013,550.2866821289062,0.165,244.5981903076172,residual
long_horizon,eval,tf_self_eps0.05,10014,640.7916259765625,0.545,140.7877073287964,residual
long_horizon,eval,tf_self_eps0.05,10015,609.1304931640625,0.354,139.5914888381958,residual
long_horizon,eval,tf_self_eps0.05,10016,320.6657409667969,0.017,369.74233388900757,residual
long_horizon,eval,tf_self_eps0.05,10017,459.48187255859375,0.172,282.73922777175903,residual
long_horizon,eval,tf_self_eps0.05,10018,498.95635986328125,0.16,232.25556325912476,residual
long_horizon,eval,tf_self_eps0.05,10019,644.8780517578125,0.423,101.77764654159546,residual
long_horizon,eval,tf_self_eps0.05,10020,551.4114990234375,0.531,156.49021244049072,residual
long_horizon,eval,tf_self_eps0.05,10021,400.79595947265625,0.148,339.430787563324,residual
long_horizon,eval,tf_self_eps0.05,10022,466.97216796875,0.176,297.44656705856323,residual
long_horizon,eval,tf_self_eps0.05,10023,537.337890625,0.585,164.85468864440918,residual
long_horizon,eval,tf_self_eps0.05,10024,599.010986328125,0.205,122.4169340133667,residual
long_horizon,eval,tf_self_eps0.05,10025,486.84320068359375,0.323,218.2127013206482,residual
long_horizon,eval,tf_self_eps0.05,10026,586.5839233398438,0.432,83.22779273986816,residual
long_horizon,eval,tf_self_eps0.05,10027,414.84759521484375,0.013,286.15952730178833,residual
long_horizon,eval,tf_self_eps0.05,10028,601.3182373046875,0.436,179.3020977973938,residual
long_horizon,eval,tf_self_eps0.05,10029,640.3827514648438,0.524,67.70769929885864,residual
long_horizon,eval,tf_self_eps0.05,10030,454.7373962402344,0.113,291.9887742996216,residual
long_horizon,eval,tf_self_eps0.05,10031,577.2841796875,0.413,167.90765810012817,residual
long_horizon,eval,tf_self_eps0.05,10032,482.0677490234375,0.525,126.56486082077026,residual
long_horizon,eval,tf_self_eps0.05,10033,588.3948364257812,0.275,218.09230184555054,residual
long_horizon,eval,tf_self_eps0.05,10034,522.1959228515625,0.255,229.35060167312622,residual
long_horizon,eval,tf_self_eps0.05,10035,491.12158203125,0.068,347.7809076309204,residual
long_horizon,eval,tf_self_eps0.05,10036,428.6249084472656,0.01,342.8965620994568,residual
long_horizon,eval,tf_self_eps0.05,10037,564.313720703125,0.442,125.83359050750732,residual
long_horizon,eval,tf_self_eps0.05,10038,596.2076416015625,0.504,104.64132356643677,residual
long_horizon,eval,tf_self_eps0.05,10039,498.3212890625,0.26,239.97309589385986,residual
long_horizon,eval,tf_self_eps0.05,10040,470.9254455566406,0.207,295.8930654525757,residual
long_horizon,eval,tf_self_eps0.05,10041,441.6476745605469,0.202,270.04430866241455,residual
long_horizon,eval,tf_self_eps0.05,10042,581.59130859375,0.21,190.40925455093384,residual
long_horizon,eval,tf_self_eps0.05,10043,595.6339111328125,0.351,171.6487045288086,residual
long_horizon,eval,tf_self_eps0.05,10044,447.2596740722656,0.126,277.3885431289673,residual
long_horizon,eval,tf_self_eps0.05,10045,409.3897399902344,0.234,303.54052352905273,residual
long_horizon,eval,tf_self_eps0.05,10046,627.4674682617188,0.197,140.91928148269653,residual
long_horizon,eval,tf_self_eps0.05,10047,489.5821533203125,0.26,308.9342122077942,residual
long_horizon,eval,tf_self_eps0.05,10048,652.2498168945312,0.392,138.9503870010376,residual
long_horizon,eval,tf_self_eps0.1,9999,552.2669067382812,0.316,174.49292516708374,residual
long_horizon,eval,tf_self_eps0.1,10000,526.3779907226562,0.198,291.74174404144287,residual
long_horizon,eval,tf_self_eps0.1,10001,457.4960632324219,0.113,275.29816341400146,residual
long_horizon,eval,tf_self_eps0.1,10002,572.1387939453125,0.439,195.4878487586975,residual
long_horizon,eval,tf_self_eps0.1,10003,621.3056640625,0.555,182.05464267730713,residual
long_horizon,eval,tf_self_eps0.1,10004,564.7841796875,0.45,181.51226377487183,residual
long_horizon,eval,tf_self_eps0.1,10005,607.970458984375,0.438,175.2537956237793,residual
long_horizon,eval,tf_self_eps0.1,10006,523.11474609375,0.026,213.32075691223145,residual
long_horizon,eval,tf_self_eps0.1,10007,519.736572265625,0.216,254.9479341506958,residual
long_horizon,eval,tf_self_eps0.1,10008,560.0453491210938,0.404,231.66112327575684,residual
long_horizon,eval,tf_self_eps0.1,10009,421.9343566894531,0.109,340.0413155555725,residual
