block,condition,agent,seed,return,opt_frac,gap_regret,model
long_horizon,eval,tf_self_eps0.05,10021,441.45794677734375,0.323,295.2487840652466,overwrite
long_horizon,eval,tf_self_eps0.05,10022,491.739501953125,0.088,272.3933563232422,overwrite
long_horizon,eval,tf_self_eps0.05,10023,469.20404052734375,0.29,236.52588987350464,overwrite
long_horizon,eval,tf_self_eps0.05,10024,559.6866455078125,0.458,164.0212721824646,overwrite
long_horizon,eval,tf_self_eps0.05,10025,513.7841796875,0.352,191.961443901062,overwrite
long_horizon,eval,tf_self_eps0.05,10026,509.9093017578125,0.24,163.00340366363525,overwrite
long_horizon,eval,tf_self_eps0.05,10027,459.873779296875,0.292,241.44016695022583,overwrite
long_horizon,eval,tf_self_eps0.05,10028,510.68365478515625,0.382,262.11702013015747,overwrite
long_horizon,eval,tf_self_eps0.05,10029,546.5783081054688,0.383,166.7459716796875,overwrite
long_horizon,eval,tf_self_eps0.05,10030,419.70355224609375,0.057,325.13485860824585,overwrite
long_horizon,eval,tf_self_eps0.05,10031,557.2659301757812,0.421,187.19508504867554,overwrite
long_horizon,eval,tf_self_eps0.05,10032,476.90966796875,0.228,128.37483072280884,overwrite
long_horizon,eval,tf_self_eps0.05,10033,610.41552734375,0.405,192.41572999954224,overwrite
long_horizon,eval,tf_self_eps0.05,10034,584.7928466796875,0.292,159.45976161956787,overwrite
long_horizon,eval,tf_self_eps0.05,10035,516.7774658203125,0.275,321.4001669883728,overwrite
long_horizon,eval,tf_self_eps0.05,10036,494.7432861328125,0.246,275.5018730163574,overwrite
long_horizon,eval,tf_self_eps0.05,10037,588.827392578125,0.443,98.47085189819336,overwrite
long_horizon,eval,tf_self_eps0.05,10038,594.504638671875,0.392,107.94273376464844,overwrite
long_horizon,eval,tf_self_eps0.05,10039,596.3414306640625,0.393,138.95097589492798,overwrite
long_horizon,eval,tf_self_eps0.05,10040,505.0643005371094,0.091,261.73100185394287,overwrite
long_horizon,eval,tf_self_eps0.05,10041,438.4706726074219,0.2,273.7309970855713,overwrite
long_horizon,eval,tf_self_eps0.05,10042,641.9991455078125,0.464,132.78729915618896,overwrite
long_horizon,eval,tf_self_eps0.05,10043,372.0455017089844,0.045,400.46431398391724,overwrite
long_horizon,eval,tf_self_eps0.05,10044,490.48529052734375,0.207,235.06700706481934,overwrite
long_horizon,eval,tf_self_eps0.05,10045,477.08770751953125,0.373,238.50241088867188,overwrite
long_horizon,eval,tf_self_eps0.05,10046,440.45330810546875,0.269,335.6856575012207,overwrite
long_horizon,eval,tf_self_eps0.05,10047,510.0151062011719,0.316,296.6196117401123,overwrite
long_horizon,eval,tf_self_eps0.05,10048,574.1171875,0.168,216.7873134613037,overwrite
long_horizon,eval,tf_self_eps0.1,9999,604.6699829101562,0.429,116.73253536224365,overwrite
long_horizon,eval,tf_self_eps0.1,10000,682.6220703125,0.53,132.84691858291626,overwrite
long_horizon,eval,tf_self_eps0.1,10001,440.61236572265625,0.153,293.5029764175415,overwrite
long_horizon,eval,tf_self_eps0.1,10002,636.5087890625,0.334,134.1682915687561,overwrite
long_horizon,eval,tf_self_eps0.1,10003,578.624267578125,0.313,226.718327999115,overwrite
long_horizon,eval,tf_self_eps0.1,10004,606.1663818359375,0.605,147.87513637542725,overwrite
long_horizon,eval,tf_self_eps0.1,10005,589.3558349609375,0.498,198.13590812683105,overwrite
long_horizon,eval,tf_self_eps0.1,10006,623.631103515625,0.448,111.05537605285645,overwrite
long_horizon,eval,tf_self_eps0.1,10007,597.6910400390625,0.267,180.57992792129517,overwrite
long_horizon,eval,tf_self_eps0.1,10008,546.2257080078125,0.397,243.12681245803833,overwrite
long_horizon,eval,tf_self_eps0.1,10009,554.9397583007812,0.348,209.8622374534607,overwrite
long_horizon,eval,tf_self_eps0.1,10010,450.0855712890625,0.21,282.9358243942261,overwrite
