block,condition,agent,n_mdps,return_mean,return_sd,return_sem,pct_opt_mean,pct_opt_sd,pct_opt_sem,opt_frac_mean,opt_frac_sd,opt_frac_sem,gap_regret_mean,gap_regret_sd,gap_regret_sem,return_regret_mean,return_regret_sd,return_regret_sem,model
long_horizon,eval,tf_self,50,515.04154296875,80.15319983228096,11.335374227041262,68.83589447021484,10.412495146477871,1.4725491854293031,0.28981999999999997,0.13734831187717672,0.019423984542575295,233.2473348712921,80.07687795187196,11.324580683203239,234.03323974609376,80.96076699679423,11.449581470699448,discrete
long_horizon,eval,tf_self_eps0.05,50,516.750972290039,71.35336323037059,10.09088940013238,69.03042755126953,8.995905768484976,1.2722131943621813,0.28674,0.13395716799463497,0.018944404375510388,231.0732050228119,69.04278695513516,9.764124569598835,232.3238104248047,69.78391304809074,9.86893562680747,discrete
long_horizon,eval,tf_self_eps0.1,50,514.7438787841797,64.82000439824353,9.166932933307967,68.82223388671875,8.57610579042904,1.212844512117118,0.28138,0.1281480155037565,0.01812286615166101,234.4602741241455,67.54962941396374,9.552960205050407,234.33090393066405,68.3002590527969,9.659115266606113,discrete
long_horizon,eval,tf_self_eps0.2,50,520.0783618164063,57.04329328315427,8.067139900346284,69.51957092285156,7.352165710243089,1.0397532460240195,0.28462,0.11159271609614262,0.015781593256521526,228.9165993118286,57.86789705319163,8.183756483863366,228.9964208984375,59.34855453531915,8.39315307310876,discrete
long_horizon,eval,tf_self_eps0.3,50,512.2618634033203,53.8920622110991,7.621488528319092,68.46691307067871,6.9297341740774,0.9800124052620578,0.27632000000000007,0.09512664812592458,0.013452939592277571,236.39176072120665,55.499230268942114,7.848776414760533,236.81291931152344,56.01239943342681,7.9213494939811255,discrete
long_horizon,eval,optimal,50,749.0747827148438,43.16491707477756,6.1044411145860416,100.0,4.078082914923468e-06,5.767280166766773e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,discrete
long_horizon,eval,epsgreedy,50,551.6604675292969,56.44857272356998,7.9830337122276624,73.76255752563476,7.361656173752857,1.0410954002448916,0.31724,0.14669927034026906,0.020746409770544563,196.77550305366515,59.9369033821362,8.476358164966284,197.41431518554688,59.88909071661842,8.469596432963439,discrete
long_horizon,eval,greedy,50,521.873441772461,69.88040501190116,9.882581651195542,69.84973724365234,9.717474357548141,1.374258402845736,0.29572,0.15414478219372532,0.02179936415474131,227.09916484832763,77.57557845331992,10.970843515762308,227.2013409423828,78.51459015979721,11.103639824815035,discrete
long_horizon,eval,random,50,506.3913348388672,37.51497697047381,5.305418922375838,67.67438018798828,4.374682476263631,0.6186735289007942,0.24938000000000002,0.01689208243466719,0.002388901207583067,242.44038118362425,38.908924983431355,5.502552940892597,242.68344787597655,38.701371143469224,5.473200395352891,discrete
long_horizon,contrast,tf_self,50,336.5010121154785,145.6602195951581,20.599465804971587,33.65010112762451,14.566021791572764,2.059946556746425,0.30158,0.1533265276513906,0.021683645487616997,663.4989774131775,145.66020879467428,20.599464277552514,663.4989916992188,145.66021818007022,20.599465604847936,discrete
long_horizon,contrast,tf_self_eps0.05,50,338.66701400756835,130.3753281972501,18.437855733539447,33.86670134544372,13.037532860128284,1.8437855790678306,0.30386,0.13723717143868053,0.019408266911030356,661.332981967926,130.37530854254987,18.437852953945086,661.3329858398438,130.37532798638463,18.43785570371857,discrete
long_horizon,contrast,tf_self_eps0.1,50,340.13001358032227,127.1700223391567,17.984557031932486,34.01300126075745,12.71700213328069,1.7984556889613135,0.3054,0.1338631649811684,0.018931110341855552,659.8699829292298,127.16999552443644,17.98455323975838,659.869985961914,127.17002210513405,17.984556998836688,discrete
long_horizon,contrast,tf_self_eps0.2,50,335.76001571655274,115.33129327328054,16.310307911310222,33.57600135803223,11.533129011079671,1.6310307464067473,0.30079999999999996,0.12140134148470401,0.017168742361795587,664.2399832344055,115.33127381183971,16.310305159046866,664.2399829101563,115.33128740412795,16.310307081286705,discrete
long_horizon,contrast,tf_self_eps0.3,50,316.60800872802736,101.35356241800801,14.333558256637495,31.66080066680908,10.13535613871367,1.4333558110850275,0.28064,0.10668794090568004,0.0150879532970472,683.3919832801819,101.35353980649974,14.33355505888733,683.3919915771485,101.35356219512813,14.333558225117521,discrete
long_horizon,contrast,optimal,50,1000.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,discrete
long_horizon,contrast,epsgreedy,50,545.3870355224609,98.91648575712158,13.988903570000643,54.53870315551758,9.891648323885866,1.3988903213864485,0.52146,0.10412261414078215,0.014725161306763473,454.61299180984497,98.91648160888244,13.988902983351036,454.6129626464844,98.91648463631209,13.988903411494244,discrete
long_horizon,contrast,greedy,50,302.6430061340332,142.6246103591153,20.17016582980391,30.26430055618286,14.262460900131023,2.017016563778127,0.26593999999999995,0.15013115490619988,0.02123175154030839,697.3569892501831,142.62462405143484,20.170167766190307,697.3569903564453,142.6246113540948,20.17016597051526,discrete
long_horizon,contrast,random,50,286.967998046875,13.679785297124727,1.9346137897545848,28.696799964904784,1.3679783798257381,0.1934613577782732,0.24944,0.014399773240844986,0.0020364354612300156,713.0319858932495,13.679778936860709,1.9346128902774213,713.0319970703125,13.679783328336061,1.9346135113258216,discrete
