checkpoint,data,alpha,group,rule,n,follow_teacher,follow_teacher_sem,follow_rule,follow_rule_sem,chance,clean_n,clean_follow_teacher,clean_follow_rule,acc_teacher,acc_q_g0.9,acc_q_g0.5,acc_q_g0
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,ALL,most_tried,19322,0.4688955594658938,0.0035900623180413686,0.4459165717834593,0.0035759245595310477,0.40883880205637785,6746,0.17017491847020458,0.6919656092499259,0.829916476841306,0.829916476841306,0.8196086753533381,0.8021340673285731
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,ALL,last_astar,22683,0.5128510338138694,0.003318763185472341,0.4521447780275978,0.0033046191564616465,0.3687489896985995,0,nan,nan,0.829916476841306,0.829916476841306,0.8196086753533381,0.8021340673285731
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=goal,q_g0.5,1729,0.7819548872180451,0.009930395166508671,0.12897628687102372,0.008060693865684952,0.36683053788316944,590,0.4864406779661017,0.3288135593220339,0.6536663788740361,0.6536663788740361,0.6167826641947542,0.5204760496747487
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=goal,q_g0,4546,0.904531456225253,0.004358401854273419,0.05565332160140783,0.0034001381081438225,0.3883633963924329,733,0.5688949522510232,0.286493860845839,0.6536663788740361,0.6536663788740361,0.6167826641947542,0.5204760496747487
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=goal,most_tried,9876,0.3729242608343459,0.0048660859713728945,0.5259214256784123,0.005024525509021309,0.42287700823545293,3691,0.09807640205906258,0.7480357626659442,0.6536663788740361,0.6536663788740361,0.6167826641947542,0.5204760496747487
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=goal,last_astar,8731,0.27270644828771046,0.004766181515499718,0.6752949261253006,0.005011402516241095,0.3875272019241782,0,nan,nan,0.6536663788740361,0.6536663788740361,0.6167826641947542,0.5204760496747487
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=orig,q_g0.5,335,0.6238805970149254,0.026466176538120164,0.35522388059701493,0.02614767905859108,0.3398009950248756,182,0.42857142857142855,0.554945054945055,0.9629646096389828,0.9629646096389828,0.9609638982749422,0.952691136257531
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=orig,q_g0,1140,0.6877192982456141,0.013725423492848865,0.28157894736842104,0.013321011096684585,0.3505116959064327,531,0.4726930320150659,0.487758945386064,0.9629646096389828,0.9629646096389828,0.9609638982749422,0.952691136257531
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=orig,most_tried,2248,0.8233985765124555,0.008042739500860385,0.15791814946619218,0.007691216264186932,0.36454626334519574,683,0.6266471449487555,0.34699853587115664,0.9629646096389828,0.9629646096389828,0.9609638982749422,0.952691136257531
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=orig,last_astar,6673,0.8639292671961637,0.004197211873800465,0.1287277086767571,0.004099703119367883,0.3440856186622708,0,nan,nan,0.9629646096389828,0.9629646096389828,0.9609638982749422,0.952691136257531
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=shifted,q_g0.5,464,0.4870689655172414,0.023204153367595834,0.4267241379310345,0.02296129840013267,0.39439655172413796,260,0.2076923076923077,0.6846153846153846,0.8282904121931076,0.8282904121931076,0.8274963675534847,0.8234157844563745
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=shifted,q_g0,1201,0.5228975853455454,0.014412609562201396,0.3713572023313905,0.01394204223641188,0.38662225922842075,652,0.24846625766871167,0.6073619631901841,0.8282904121931076,0.8282904121931076,0.8274963675534847,0.8234157844563745
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=shifted,most_tried,7198,0.48985829397054736,0.00589216264956385,0.4260905807168658,0.005828633150114604,0.4034106696304529,2372,0.15092748735244518,0.7040472175379426,0.8282904121931076,0.8282904121931076,0.8274963675534847,0.8234157844563745
coconut_transformer_coconut-v4-mixed-20260502-1646.pt,eval_mix_alpha01.pt:train,0.1,task=shifted,last_astar,7279,0.47904931996153316,0.005855345942826075,0.4809726610798187,0.005856247908195984,0.3688350048083528,0,nan,nan,0.8282904121931076,0.8282904121931076,0.8274963675534847,0.8234157844563745
coconut_transformer_discrete-v1-20260723-2146.pt,coconut_dataset.pt:val,0.1,ALL,q_g0.5,989,0.3943377148634985,0.015540009405248115,0.38928210313447925,0.015504379736540227,0.3547354229861813,579,0.3471502590673575,0.4473229706390328,0.6189719533798116,0.6189719533798116,0.6189339395275638,0.615371748766413
coconut_transformer_discrete-v1-20260723-2146.pt,coconut_dataset.pt:val,0.1,ALL,q_g0,3424,0.47225467289719625,0.00853165827947014,0.3341121495327103,0.00806083073474153,0.3576713395638629,1544,0.37629533678756477,0.41256476683937826,0.6189719533798116,0.6189719533798116,0.6189339395275638,0.615371748766413
coconut_transformer_discrete-v1-20260723-2146.pt,coconut_dataset.pt:val,0.1,ALL,most_tried,7207,0.49410295545996946,0.00588928451560017,0.3127514916053837,0.005461090036355367,0.35744183895286985,2246,0.3784505788067676,0.40961709706144256,0.6189719533798116,0.6189719533798116,0.6189339395275638,0.615371748766413
coconut_transformer_discrete-v1-20260723-2146.pt,coconut_dataset.pt:val,0.1,ALL,last_astar,19441,0.4598014505426676,0.0035743952574937353,0.3365567614834628,0.0033890013828691717,0.3447353531196955,0,nan,nan,0.6189719533798116,0.6189719533798116,0.6189339395275638,0.615371748766413
coconut_transformer_discrete-v1-20260723-2146.pt,coconut_dataset.pt:val,0.1,task=orig,q_g0.5,989,0.3943377148634985,0.015540009405248115,0.38928210313447925,0.015504379736540227,0.3547354229861813,579,0.3471502590673575,0.4473229706390328,0.6189719533798116,0.6189719533798116,0.6189339395275638,0.615371748766413
coconut_transformer_discrete-v1-20260723-2146.pt,coconut_dataset.pt:val,0.1,task=orig,q_g0,3424,0.47225467289719625,0.00853165827947014,0.3341121495327103,0.00806083073474153,0.3576713395638629,1544,0.37629533678756477,0.41256476683937826,0.6189719533798116,0.6189719533798116,0.6189339395275638,0.615371748766413
coconut_transformer_discrete-v1-20260723-2146.pt,coconut_dataset.pt:val,0.1,task=orig,most_tried,7207,0.49410295545996946,0.00588928451560017,0.3127514916053837,0.005461090036355367,0.35744183895286985,2246,0.3784505788067676,0.40961709706144256,0.6189719533798116,0.6189719533798116,0.6189339395275638,0.615371748766413
coconut_transformer_discrete-v1-20260723-2146.pt,coconut_dataset.pt:val,0.1,task=orig,last_astar,19441,0.4598014505426676,0.0035743952574937353,0.3365567614834628,0.0033890013828691717,0.3447353531196955,0,nan,nan,0.6189719533798116,0.6189719533798116,0.6189339395275638,0.615371748766413
coconut_transformer_discrete-v1-20260723-2146.pt,eval_mix_alpha01.pt:train,0.1,ALL,q_g0.5,2528,0.46281645569620256,0.009916929171385262,0.33979430379746833,0.009420178796280947,0.3683082805907173,1032,0.28391472868217055,0.49224806201550386,0.572867628448494,0.572867628448494,0.5712151436696236,0.5659925468502847
