checkpoint,data,alpha,group,rule,n,follow_teacher,follow_teacher_sem,follow_rule,follow_rule_sem,chance,clean_n,clean_follow_teacher,clean_follow_rule,acc_teacher,acc_q_g0.9,acc_q_g0.5,acc_q_g0
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,ALL,q_g0.5,6120,0.6836601307189543,0.005944582808631395,0.265359477124183,0.00564389636514387,0.36452886710239657,2727,0.49504950495049505,0.43454345434543457,0.900445237446204,0.900445237446204,0.8799830011332578,0.7934943844034753
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,ALL,q_g0,18274,0.8194155630951078,0.0028456104920731636,0.1368063915946153,0.0025420874800735145,0.37267429134289154,5403,0.6089209698315751,0.30501573200074034,0.900445237446204,0.900445237446204,0.8799830011332578,0.7934943844034753
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,ALL,most_tried,19521,0.7606167716817785,0.003054068528877059,0.19609651144920853,0.0028417499416264662,0.39402865290371053,7473,0.6194299478121237,0.31901512110263613,0.900445237446204,0.900445237446204,0.8799830011332578,0.7934943844034753
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,ALL,last_astar,24346,0.744763000082149,0.002794261539580858,0.20352419288589502,0.0025803612186217884,0.36110312440099673,0,nan,nan,0.900445237446204,0.900445237446204,0.8799830011332578,0.7934943844034753
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=goal,q_g0.5,2565,0.7489278752436647,0.008562006672271017,0.19220272904483432,0.007780137653501243,0.36760883690708257,835,0.5173652694610779,0.37964071856287424,0.8768232936198641,0.8768232936198641,0.8375946293386659,0.6011374008284771
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=goal,q_g0,9781,0.8894796033125447,0.003170279737257144,0.06921582660259687,0.0025664663268872086,0.38336230105987795,1971,0.7067478437341451,0.17858954845256214,0.8768232936198641,0.8768232936198641,0.8375946293386659,0.6011374008284771
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=goal,most_tried,8785,0.7783722253841776,0.004431337981293875,0.18656801365964712,0.00415631384585986,0.4080724720166951,3290,0.6562310030395136,0.2966565349544073,0.8768232936198641,0.8768232936198641,0.8375946293386659,0.6011374008284771
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=goal,last_astar,8254,0.71504724981827,0.004968457331126382,0.22910104191906955,0.004625727331471836,0.37399038849850574,0,nan,nan,0.8768232936198641,0.8768232936198641,0.8375946293386659,0.6011374008284771
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=orig,q_g0.5,1862,0.6493018259935553,0.011058601950391468,0.3163265306122449,0.010777110461759961,0.35535266738274257,1011,0.4856577645895153,0.4836795252225519,0.9245930508206714,0.9245930508206714,0.9105953536676225,0.86706102819986
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=orig,q_g0,4561,0.7614558210918658,0.006310688316194724,0.20280640210480158,0.00595377879946908,0.34983190820726445,1809,0.5610834715312327,0.39303482587064675,0.9245930508206714,0.9245930508206714,0.9105953536676225,0.86706102819986
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=orig,most_tried,3476,0.6867088607594937,0.007867205557113312,0.2807825086306099,0.007622110867272231,0.3516494054468738,1512,0.49074074074074076,0.4675925925925926,0.9245930508206714,0.9245930508206714,0.9105953536676225,0.86706102819986
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=orig,last_astar,8317,0.7869424071179512,0.004489899623487763,0.19778766382108934,0.004367781633219474,0.3437637770029257,0,nan,nan,0.9245930508206714,0.9245930508206714,0.9105953536676225,0.86706102819986
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=shifted,q_g0.5,1693,0.622563496751329,0.011781085215319193,0.3201417601890136,0.011338402449011215,0.3699547154951762,881,0.48467650397275824,0.4301929625425653,0.8950345232848538,0.8950345232848538,0.8831245394252026,0.8483658193137182
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=shifted,q_g0,3932,0.7123601220752798,0.007218842942348171,0.228382502543235,0.00669461633422659,0.37258392675483215,1623,0.5434380776340111,0.36044362292051757,0.8950345232848538,0.8950345232848538,0.8831245394252026,0.8483658193137182
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=shifted,most_tried,7260,0.7745179063360882,0.004904598380662709,0.16707988980716254,0.004378198558893875,0.39732552800734616,2671,0.646948708348933,0.26244852115312617,0.8950345232848538,0.8950345232848538,0.8831245394252026,0.8483658193137182
coconut_transformer_bootstrapcont-continuous.pt,bootstrap_dataset.pt:val,0.5,task=shifted,last_astar,7775,0.7311897106109325,0.005027913309252135,0.182508038585209,0.004380589374917311,0.36596998928188634,0,nan,nan,0.8950345232848538,0.8950345232848538,0.8831245394252026,0.8483658193137182
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,ALL,q_g0.5,6120,0.519281045751634,0.006386621040336065,0.31258169934640523,0.00592538546469748,0.36452886710239657,2727,0.4638797213054639,0.3667033370003667,0.6014174906450573,0.6014174906450573,0.5928271448570095,0.5675196016105107
coconut_transformer_bootstrapcont-discrete.pt,bootstrap_dataset.pt:val,0.5,ALL,q_g0,18274,0.5477727919448396,0.0036818132993053916,0.2835175659406807,0.0033340794846308803,0.37267429134289154,5403,0.4478993151952619,0.35091615769017215,0.6014174906450573,0.6014174906450573,0.5928271448570095,0.5675196016105107
