block,condition,agent,n_mdps,final_cumreward_mean,final_cumreward_sd,final_cumreward_sem,opt_frac_mean,opt_frac_sd,opt_frac_sem,gap_regret_mean,gap_regret_sd,gap_regret_sem,pre_rate_mean,pre_rate_sd,pre_rate_sem,pre_pct_opt_mean,pre_pct_opt_sd,pre_pct_opt_sem,post_rate_mean,post_rate_sd,post_rate_sem,post_pct_opt_mean,post_pct_opt_sd,post_pct_opt_sem,end_rate_mean,end_rate_sd,end_rate_sem,end_pct_opt_mean,end_pct_opt_sd,end_pct_opt_sem,model
nonstationary,reward_resample,epsgreedy,50,75.7558837890625,7.710802507162341,1.0904721482409445,0.25093333333333334,0.0857752164386779,0.012130447440306594,34.56720628738403,6.464541702893147,0.9142242550757951,0.5419934266805648,0.0954276814565218,0.013495512134163265,73.08197456359864,14.913443580665893,2.1090794173463676,0.47467424273490905,0.08835241600751949,0.01249491849862638,65.12709938049316,11.626279024990074,1.6442041477074807,0.4872851902246475,0.09678037656967053,0.013686812111640339,67.85587020874023,13.590322405873579,1.9219618263409364,overwrite
nonstationary,reward_resample,greedy,50,74.40285919189454,9.632182208283691,1.3621962714203624,0.252,0.11510027177360738,0.016277636537506468,36.34325336456299,8.890566964068972,1.2573160377772532,0.5173769921064377,0.08938062720165618,0.012640329520199575,69.66916961669922,13.331920943712305,1.8854183411083854,0.5042863130569458,0.10404099716142534,0.01471361892285084,69.27665664672851,14.227417432657912,2.012060669080822,0.48690917998552324,0.11660903520216447,0.016491007907814263,67.74282653808594,16.315746694027133,2.307395025493716,overwrite
nonstationary,reward_resample,random,50,74.62529037475586,4.861169473871007,0.6874731798942461,0.25360000000000005,0.0389187187182038,0.0055039379841467445,36.03846876144409,4.977238932859147,0.7038878802020796,0.5064195680618286,0.06932778970225466,0.009804430044627834,67.95104484558105,9.576246078720022,1.3542857081148023,0.4870501893758774,0.08378367065274152,0.01184880033425077,66.92335739135743,11.537907349315732,1.6317065054806517,0.4962663698196411,0.08107919908496218,0.011466330297230175,69.13053443908692,11.466696061321143,1.621635708553051,overwrite
nonstationary,reward_resample,optimal_frozen,50,87.62213745117188,7.804640711067472,1.1037428743040814,0.5149333333333334,0.11396430996403317,0.016116987277762698,22.647275285720823,6.992064406466871,0.9888272312611633,0.7476444089412689,0.05865873886789663,0.008295598405868122,100.00000091552734,3.3202135820067952e-06,4.695491077649364e-07,0.49695914328098295,0.09224986459844227,0.01304610096421987,68.34961837768554,13.107224038477018,1.8536414000276848,0.5025880539417267,0.11086271297886219,0.015678355225618265,69.82355216979981,14.844620488730097,2.0993463623443627,overwrite
nonstationary,transition_resample,tf_legacy,50,76.79020042419434,9.455917661670385,1.3372687001817543,0.28146666666666664,0.11322756168717749,0.016012795337244264,35.093181657791135,11.11873308012418,1.5724263118317992,0.5088029643893242,0.105031156601715,0.014853648613787778,68.34967018127442,14.717039183729435,2.081303641160643,0.5078900760412216,0.09244689478251585,0.013073965240071242,68.54009773254394,14.17500719564907,2.0046487422823125,0.4919918692111969,0.09384639099013348,0.013271883891801499,66.87874897003174,14.662583782102388,2.0736024844080987,overwrite
nonstationary,transition_resample,tf_self,50,78.38787681579589,10.66403267230153,1.5081219634758625,0.30279999999999996,0.1323507331044599,0.018717220174634897,33.00275518417359,10.7539893316645,1.520843756245551,0.5207047942280769,0.10659225766170118,0.015074421642914525,70.05251644134522,15.511641943603225,2.1936774411319035,0.5219277340173721,0.10073759558127279,0.014246447391189195,70.17760276794434,13.986256220960085,1.9779553234506824,0.5291798877716064,0.09882688208877698,0.01397623169769951,71.7502555847168,14.39643893056475,2.0359639185480685,overwrite
nonstationary,transition_resample,optimal,50,111.75272140502929,7.013937089134309,0.9919204957085408,1.0,0.0,0.0,0.0,0.0,0.0,0.7476444089412689,0.05865873886789663,0.008295598405868122,100.00000091552734,3.3202135820067952e-06,4.695491077649364e-07,0.7466840040683747,0.05772659712520799,0.008163773656411685,100.00000061035156,4.315837287515549e-06,6.103515625e-07,0.7422201311588288,0.06510176116839418,0.009206779357871717,100.00000061035156,3.3910150116193595e-06,4.795619419642856e-07,overwrite
nonstationary,transition_resample,epsgreedy,50,80.91685775756837,8.110280930389273,1.1469669286412392,0.31679999999999997,0.13728986829518022,0.019415719371945986,30.835502672195435,9.269604808229268,1.3109200837636683,0.5419934266805648,0.0954276814565218,0.013495512134163265,73.08197456359864,14.913443580665893,2.1090794173463676,0.5418910557031631,0.0850910030461337,0.012033685054377262,72.86282272338867,11.700235194438902,1.65466312949305,0.5470161455869674,0.07826204323548372,0.011067924296265061,74.24740379333497,12.186839942425133,1.7234794329047771,overwrite
nonstationary,transition_resample,greedy,50,77.976743850708,10.440531733371168,1.4765141575720184,0.28573333333333334,0.15296323272895818,0.021632267826972473,33.532988719940185,11.332022958776244,1.6025900557424653,0.5173769921064377,0.08938062720165618,0.012640329520199575,69.66916961669922,13.331920943712305,1.8854183411083854,0.5259567856788635,0.09494804645189295,0.013427681501309763,70.94867431640625,14.462253236215643,2.0452714669130345,0.5068540316820145,0.1037008223403771,0.014665510938300413,68.47609672546386,13.923311411749381,1.969053583164006,overwrite
nonstationary,transition_resample,random,50,76.9449105834961,5.436630534399277,0.7688556635359145,0.25653333333333334,0.03576795966749446,0.005058353366018452,35.268376207351686,5.485357936704562,0.775746758855849,0.5064195680618286,0.06932778970225466,0.009804430044627834,67.95104484558105,9.576246078720022,1.3542857081148023,0.5053022891283036,0.07107285631480664,0.010051219731699382,67.91424758911133,9.950926435169025,1.407273512279299,0.514973104596138,0.07076913818784901,0.010008267502271179,69.5603394317627,8.866553736196156,1.253920054523844,overwrite
