block,condition,agent,seed,return,opt_frac,gap_regret,model,agreement,tf_pred_true_opt,teacher_true_opt
size_sweep,3x3,tf_legacy,10013,143.9499969482422,0.705,56.049988746643066,overwrite,,,
size_sweep,3x3,tf_legacy,10014,78.40000915527344,0.36,121.60002613067627,overwrite,,,
size_sweep,3x3,tf_legacy,10015,163.89999389648438,0.81,36.099992752075195,overwrite,,,
size_sweep,3x3,tf_legacy,10016,77.45000457763672,0.355,122.54997539520264,overwrite,,,
size_sweep,3x3,tf_legacy,10017,10.000001907348633,0.0,190.00001907348633,overwrite,,,
size_sweep,3x3,tf_legacy,10018,167.70001220703125,0.83,32.30000019073486,overwrite,,,
size_sweep,3x3,tf_legacy,10019,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x3,tf_legacy,10020,62.25,0.275,137.75007343292236,overwrite,,,
size_sweep,3x3,tf_legacy,10021,175.3000030517578,0.87,24.699995040893555,overwrite,,,
size_sweep,3x3,tf_legacy,10022,77.45001220703125,0.355,122.550048828125,overwrite,,,
size_sweep,3x3,tf_legacy,10023,24.25,0.075,175.7499647140503,overwrite,,,
size_sweep,3x3,tf_legacy,10024,86.94999694824219,0.405,113.05008125305176,overwrite,,,
size_sweep,3x3,tf_legacy,10025,117.35000610351562,0.565,82.64999103546143,overwrite,,,
size_sweep,3x3,tf_legacy,10026,31.849994659423828,0.115,168.1499662399292,overwrite,,,
size_sweep,3x3,tf_legacy,10027,109.75000762939453,0.525,90.24998188018799,overwrite,,,
size_sweep,3x3,tf_legacy,10028,198.10000610351562,0.99,1.8999996185302734,overwrite,,,
size_sweep,3x3,tf_legacy,10029,77.44999694824219,0.355,122.54998207092285,overwrite,,,
size_sweep,3x3,tf_legacy,10030,149.6500244140625,0.735,50.349989891052246,overwrite,,,
size_sweep,3x3,tf_legacy,10031,18.55000114440918,0.045,181.44997215270996,overwrite,,,
size_sweep,3x3,tf_legacy,10032,42.29999542236328,0.17,157.6999683380127,overwrite,,,
size_sweep,3x3,tf_legacy,10033,96.45000457763672,0.455,103.55006122589111,overwrite,,,
size_sweep,3x3,tf_legacy,10034,150.60000610351562,0.74,49.39999008178711,overwrite,,,
size_sweep,3x3,tf_legacy,10035,157.25,0.775,42.74999141693115,overwrite,,,
size_sweep,3x3,tf_legacy,10036,128.75,0.625,71.24998569488525,overwrite,,,
size_sweep,3x3,tf_legacy,10037,21.39999771118164,0.06,178.5999641418457,overwrite,,,
size_sweep,3x3,tf_legacy,10038,87.9000015258789,0.41,112.09997749328613,overwrite,,,
size_sweep,3x3,tf_legacy,10039,23.299997329711914,0.07,176.69996452331543,overwrite,,,
size_sweep,3x3,tf_legacy,10040,114.5,0.55,85.4999828338623,overwrite,,,
size_sweep,3x3,tf_legacy,10041,91.69999694824219,0.43,108.29998588562012,overwrite,,,
size_sweep,3x3,tf_legacy,10042,34.69999694824219,0.13,165.3000955581665,overwrite,,,
size_sweep,3x3,tf_legacy,10043,42.29999542236328,0.17,157.6999683380127,overwrite,,,
size_sweep,3x3,tf_legacy,10044,44.19999694824219,0.18,155.79996871948242,overwrite,,,
size_sweep,3x3,tf_legacy,10045,31.849998474121094,0.115,168.1499662399292,overwrite,,,
size_sweep,3x3,tf_legacy,10046,61.29999542236328,0.27,138.69997215270996,overwrite,,,
size_sweep,3x3,tf_legacy,10047,79.35000610351562,0.365,120.65009689331055,overwrite,,,
size_sweep,3x3,tf_legacy,10048,93.60001373291016,0.44,106.39997863769531,overwrite,,,
size_sweep,3x3,tf_self,9999,123.05000305175781,0.595,76.95002460479736,overwrite,,,
size_sweep,3x3,tf_self,10000,93.60000610351562,0.44,106.39997863769531,overwrite,,,
size_sweep,3x3,tf_self,10001,74.5999984741211,0.34,125.39997482299805,overwrite,,,
size_sweep,3x3,tf_self,10002,113.55000305175781,0.545,86.45006942749023,overwrite,,,
size_sweep,3x3,tf_self,10003,23.30000114440918,0.07,176.69996452331543,overwrite,,,
size_sweep,3x3,tf_self,10004,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,tf_self,10005,31.849994659423828,0.115,168.1499662399292,overwrite,,,
size_sweep,3x3,tf_self,10006,67.0,0.3,133.0000352859497,overwrite,,,
size_sweep,3x3,tf_self,10007,10.000001907348633,0.0,189.99997425079346,overwrite,,,
size_sweep,3x3,tf_self,10008,68.89999389648438,0.31,131.10002994537354,overwrite,,,
size_sweep,3x3,tf_self,10009,10.000001907348633,0.0,189.99997997283936,overwrite,,,
size_sweep,3x3,tf_self,10010,10.000001907348633,0.0,190.00003814697266,overwrite,,,
size_sweep,3x3,tf_self,10011,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,tf_self,10012,86.94999694824219,0.405,113.04997730255127,overwrite,,,
size_sweep,3x3,tf_self,10013,152.5,0.75,47.499990463256836,overwrite,,,
size_sweep,3x3,tf_self,10014,69.8499984741211,0.315,130.14997386932373,overwrite,,,
size_sweep,3x3,tf_self,10015,84.0999984741211,0.39,115.89997673034668,overwrite,,,
size_sweep,3x3,tf_self,10016,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x3,tf_self,10017,10.000001907348633,0.0,189.9999179840088,overwrite,,,
size_sweep,3x3,tf_self,10018,73.6500015258789,0.335,126.35007858276367,overwrite,,,
size_sweep,3x3,tf_self,10019,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x3,tf_self,10020,10.000001907348633,0.0,190.0000467300415,overwrite,,,
size_sweep,3x3,tf_self,10021,109.75,0.525,90.24998188018799,overwrite,,,
size_sweep,3x3,tf_self,10022,53.69999313354492,0.23,146.30004692077637,overwrite,,,
size_sweep,3x3,tf_self,10023,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x3,tf_self,10024,23.299997329711914,0.07,176.70014190673828,overwrite,,,
size_sweep,3x3,tf_self,10025,135.39999389648438,0.66,64.59999942779541,overwrite,,,
size_sweep,3x3,tf_self,10026,91.69999694824219,0.43,108.29997825622559,overwrite,,,
size_sweep,3x3,tf_self,10027,54.650001525878906,0.235,145.34997081756592,overwrite,,,
size_sweep,3x3,tf_self,10028,89.80000305175781,0.42,110.19997787475586,overwrite,,,
size_sweep,3x3,tf_self,10029,124.0,0.6,76.00002002716064,overwrite,,,
size_sweep,3x3,tf_self,10030,50.84999465942383,0.215,149.15011978149414,overwrite,,,
size_sweep,3x3,tf_self,10031,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x3,tf_self,10032,58.45000457763672,0.255,141.54997158050537,overwrite,,,
size_sweep,3x3,tf_self,10033,105.0,0.5,95.00003719329834,overwrite,,,
size_sweep,3x3,tf_self,10034,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,tf_self,10035,113.55000305175781,0.545,86.44998264312744,overwrite,,,
size_sweep,3x3,tf_self,10036,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x3,tf_self,10037,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x3,tf_self,10038,121.1500015258789,0.585,78.84998416900635,overwrite,,,
size_sweep,3x3,tf_self,10039,181.95001220703125,0.905,18.049996376037598,overwrite,,,
size_sweep,3x3,tf_self,10040,10.950000762939453,0.005,189.0499620437622,overwrite,,,
size_sweep,3x3,tf_self,10041,10.000001907348633,0.0,190.00011444091797,overwrite,,,
size_sweep,3x3,tf_self,10042,48.94999694824219,0.205,151.0500946044922,overwrite,,,
size_sweep,3x3,tf_self,10043,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x3,tf_self,10044,139.20001220703125,0.68,60.79998779296875,overwrite,,,
size_sweep,3x3,tf_self,10045,59.39999771118164,0.26,140.59997177124023,overwrite,,,
size_sweep,3x3,tf_self,10046,95.50000762939453,0.45,104.49997901916504,overwrite,,,
size_sweep,3x3,tf_self,10047,50.849998474121094,0.215,149.15011978149414,overwrite,,,
size_sweep,3x3,tf_self,10048,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,9999,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10000,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10001,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10002,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10003,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10004,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10005,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10006,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10007,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10008,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10009,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10010,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10011,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10012,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10013,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10014,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10015,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10016,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10017,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10018,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10019,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10020,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10021,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10022,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10023,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10024,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10025,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10026,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10027,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10028,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10029,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10030,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10031,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10032,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10033,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10034,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10035,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10036,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10037,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10038,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10039,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10040,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10041,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10042,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10043,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10044,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10045,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10046,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10047,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,optimal,10048,200.0,1.0,0.0,overwrite,,,
size_sweep,3x3,random,9999,76.50000762939453,0.35,123.5000057220459,overwrite,,,
size_sweep,3x3,random,10000,69.85000610351562,0.315,130.14997386932373,overwrite,,,
size_sweep,3x3,random,10001,79.35000610351562,0.365,120.64997577667236,overwrite,,,
size_sweep,3x3,random,10002,86.0,0.4,114.00007438659668,overwrite,,,
size_sweep,3x3,random,10003,81.25,0.375,118.7499771118164,overwrite,,,
size_sweep,3x3,random,10004,71.75000762939453,0.325,128.24997425079346,overwrite,,,
size_sweep,3x3,random,10005,76.5,0.35,123.49997520446777,overwrite,,,
size_sweep,3x3,random,10006,82.19999694824219,0.38,117.80006122589111,overwrite,,,
size_sweep,3x3,random,10007,70.80000305175781,0.32,129.20004653930664,overwrite,,,
size_sweep,3x3,random,10008,71.75,0.325,128.25000381469727,overwrite,,,
size_sweep,3x3,random,10009,58.44999694824219,0.255,141.55003452301025,overwrite,,,
size_sweep,3x3,random,10010,60.349998474121094,0.265,139.64999294281006,overwrite,,,
size_sweep,3x3,random,10011,83.1500015258789,0.385,116.85009384155273,overwrite,,,
size_sweep,3x3,random,10012,74.60000610351562,0.34,125.39997482299805,overwrite,,,
size_sweep,3x3,random,10013,77.45000457763672,0.355,122.54997539520264,overwrite,,,
size_sweep,3x3,random,10014,72.69999694824219,0.33,127.29999732971191,overwrite,,,
size_sweep,3x3,random,10015,78.4000015258789,0.36,121.5999927520752,overwrite,,,
size_sweep,3x3,random,10016,67.0,0.3,132.99997329711914,overwrite,,,
size_sweep,3x3,random,10017,65.09999084472656,0.29,134.89998245239258,overwrite,,,
size_sweep,3x3,random,10018,68.89999389648438,0.31,131.10001182556152,overwrite,,,
size_sweep,3x3,random,10019,67.94999694824219,0.305,132.049973487854,overwrite,,,
size_sweep,3x3,random,10020,66.05000305175781,0.295,133.95002269744873,overwrite,,,
size_sweep,3x3,random,10021,74.60000610351562,0.34,125.39997482299805,overwrite,,,
size_sweep,3x3,random,10022,65.0999984741211,0.29,134.90000915527344,overwrite,,,
size_sweep,3x3,random,10023,79.35000610351562,0.365,120.64997577667236,overwrite,,,
size_sweep,3x3,random,10024,68.9000015258789,0.31,131.10007286071777,overwrite,,,
size_sweep,3x3,random,10025,74.59999084472656,0.34,125.4000015258789,overwrite,,,
size_sweep,3x3,random,10026,75.55000305175781,0.345,124.44997501373291,overwrite,,,
size_sweep,3x3,random,10027,63.20000076293945,0.28,136.7999725341797,overwrite,,,
size_sweep,3x3,random,10028,80.30000305175781,0.37,119.69997596740723,overwrite,,,
size_sweep,3x3,random,10029,58.44999694824219,0.255,141.55000019073486,overwrite,,,
size_sweep,3x3,random,10030,80.30000305175781,0.37,119.70004844665527,overwrite,,,
size_sweep,3x3,random,10031,78.40000915527344,0.36,121.59999656677246,overwrite,,,
size_sweep,3x3,random,10032,75.55000305175781,0.345,124.44997501373291,overwrite,,,
size_sweep,3x3,random,10033,70.80000305175781,0.32,129.2000560760498,overwrite,,,
size_sweep,3x3,random,10034,73.64999389648438,0.335,126.34997463226318,overwrite,,,
size_sweep,3x3,random,10035,73.6500015258789,0.335,126.35002899169922,overwrite,,,
size_sweep,3x3,random,10036,81.25,0.375,118.74999046325684,overwrite,,,
size_sweep,3x3,random,10037,65.0999984741211,0.29,134.89999103546143,overwrite,,,
size_sweep,3x3,random,10038,86.0,0.4,113.9999771118164,overwrite,,,
size_sweep,3x3,random,10039,82.20000457763672,0.38,117.79997634887695,overwrite,,,
size_sweep,3x3,random,10040,60.349998474121094,0.265,139.6500186920166,overwrite,,,
size_sweep,3x3,random,10041,72.70000457763672,0.33,127.30004787445068,overwrite,,,
size_sweep,3x3,random,10042,65.0999984741211,0.29,134.90005207061768,overwrite,,,
size_sweep,3x3,random,10043,76.5,0.35,123.49997520446777,overwrite,,,
size_sweep,3x3,random,10044,70.80000305175781,0.32,129.19999885559082,overwrite,,,
size_sweep,3x3,random,10045,76.5,0.35,123.49997520446777,overwrite,,,
size_sweep,3x3,random,10046,70.79999542236328,0.32,129.1999740600586,overwrite,,,
size_sweep,3x3,random,10047,75.55000305175781,0.345,124.45005130767822,overwrite,,,
size_sweep,3x3,random,10048,85.05000305175781,0.395,114.94997692108154,overwrite,,,
size_sweep_teacher_forced,3x3,tf,9999,,,,overwrite,0.96,0.04,0.0
size_sweep_teacher_forced,3x3,tf,10000,,,,overwrite,0.94,0.2,0.22
size_sweep_teacher_forced,3x3,tf,10001,,,,overwrite,0.98,0.32,0.32
size_sweep_teacher_forced,3x3,tf,10002,,,,overwrite,0.94,0.92,0.98
size_sweep_teacher_forced,3x3,tf,10003,,,,overwrite,0.94,0.92,0.92
size_sweep_teacher_forced,3x3,tf,10004,,,,overwrite,0.94,0.8,0.8
size_sweep_teacher_forced,3x3,tf,10005,,,,overwrite,0.96,0.42,0.44
size_sweep_teacher_forced,3x3,tf,10006,,,,overwrite,0.96,0.02,0.0
size_sweep_teacher_forced,3x3,tf,10007,,,,overwrite,1.0,0.02,0.02
size_sweep_teacher_forced,3x3,tf,10008,,,,overwrite,0.96,0.68,0.7
size_sweep_teacher_forced,3x3,tf,10009,,,,overwrite,0.94,0.04,0.04
size_sweep_teacher_forced,3x3,tf,10010,,,,overwrite,0.96,0.8,0.8
size_sweep_teacher_forced,3x3,tf,10011,,,,overwrite,0.96,0.46,0.5
size_sweep_teacher_forced,3x3,tf,10012,,,,overwrite,0.98,0.98,1.0
size_sweep_teacher_forced,3x3,tf,10013,,,,overwrite,0.98,0.96,0.98
size_sweep_teacher_forced,3x3,tf,10014,,,,overwrite,1.0,0.44,0.44
size_sweep_teacher_forced,3x3,tf,10015,,,,overwrite,0.96,0.44,0.42
size_sweep_teacher_forced,3x3,tf,10016,,,,overwrite,0.98,0.34,0.36
size_sweep_teacher_forced,3x3,tf,10017,,,,overwrite,0.96,0.36,0.4
size_sweep_teacher_forced,3x3,tf,10018,,,,overwrite,0.96,0.94,0.96
size_sweep_teacher_forced,3x3,tf,10019,,,,overwrite,0.94,0.46,0.46
size_sweep_teacher_forced,3x3,tf,10020,,,,overwrite,0.98,0.4,0.38
size_sweep_teacher_forced,3x3,tf,10021,,,,overwrite,0.98,0.02,0.04
size_sweep_teacher_forced,3x3,tf,10022,,,,overwrite,0.98,0.02,0.0
size_sweep_teacher_forced,3x3,tf,10023,,,,overwrite,0.96,0.34,0.3
size_sweep_teacher_forced,3x3,tf,10024,,,,overwrite,0.96,0.38,0.4
size_sweep_teacher_forced,3x3,tf,10025,,,,overwrite,0.98,0.0,0.02
size_sweep_teacher_forced,3x3,tf,10026,,,,overwrite,0.94,0.06,0.04
size_sweep_teacher_forced,3x3,tf,10027,,,,overwrite,0.92,0.36,0.4
size_sweep_teacher_forced,3x3,tf,10028,,,,overwrite,0.94,0.92,0.98
size_sweep_teacher_forced,3x3,tf,10029,,,,overwrite,0.96,0.02,0.02
size_sweep_teacher_forced,3x3,tf,10030,,,,overwrite,0.96,0.02,0.0
size_sweep_teacher_forced,3x3,tf,10031,,,,overwrite,0.96,0.96,0.98
size_sweep_teacher_forced,3x3,tf,10032,,,,overwrite,0.96,0.46,0.48
size_sweep_teacher_forced,3x3,tf,10033,,,,overwrite,0.96,0.16,0.16
size_sweep_teacher_forced,3x3,tf,10034,,,,overwrite,0.98,0.48,0.5
size_sweep_teacher_forced,3x3,tf,10035,,,,overwrite,0.94,0.42,0.42
size_sweep_teacher_forced,3x3,tf,10036,,,,overwrite,0.98,0.54,0.56
size_sweep_teacher_forced,3x3,tf,10037,,,,overwrite,0.94,0.14,0.16
size_sweep_teacher_forced,3x3,tf,10038,,,,overwrite,0.98,0.4,0.4
size_sweep_teacher_forced,3x3,tf,10039,,,,overwrite,0.94,0.02,0.02
size_sweep_teacher_forced,3x3,tf,10040,,,,overwrite,1.0,0.2,0.2
size_sweep_teacher_forced,3x3,tf,10041,,,,overwrite,0.98,0.66,0.68
size_sweep_teacher_forced,3x3,tf,10042,,,,overwrite,0.88,0.8,0.92
size_sweep_teacher_forced,3x3,tf,10043,,,,overwrite,0.94,0.56,0.58
size_sweep_teacher_forced,3x3,tf,10044,,,,overwrite,0.94,0.9,0.92
size_sweep_teacher_forced,3x3,tf,10045,,,,overwrite,0.96,0.7,0.74
size_sweep_teacher_forced,3x3,tf,10046,,,,overwrite,1.0,0.14,0.14
size_sweep_teacher_forced,3x3,tf,10047,,,,overwrite,0.96,0.88,0.84
size_sweep_teacher_forced,3x3,tf,10048,,,,overwrite,0.96,0.38,0.36
size_sweep,3x4,tf_legacy,9999,77.44999694824219,0.355,122.54997539520264,overwrite,,,
size_sweep,3x4,tf_legacy,10000,165.8000030517578,0.82,34.19999313354492,overwrite,,,
size_sweep,3x4,tf_legacy,10001,74.60000610351562,0.34,125.39991855621338,overwrite,,,
size_sweep,3x4,tf_legacy,10002,23.299997329711914,0.07,176.70008277893066,overwrite,,,
size_sweep,3x4,tf_legacy,10003,159.14999389648438,0.785,40.84999179840088,overwrite,,,
size_sweep,3x4,tf_legacy,10004,48.000003814697266,0.2,151.999981880188,overwrite,,,
size_sweep,3x4,tf_legacy,10005,26.14999771118164,0.085,173.8499813079834,overwrite,,,
size_sweep,3x4,tf_legacy,10006,21.399999618530273,0.06,178.60002517700195,overwrite,,,
size_sweep,3x4,tf_legacy,10007,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_legacy,10008,59.400001525878906,0.26,140.59997177124023,overwrite,,,
size_sweep,3x4,tf_legacy,10009,10.000001907348633,0.0,190.00000381469727,overwrite,,,
size_sweep,3x4,tf_legacy,10010,17.599998474121094,0.04,182.39996337890625,overwrite,,,
size_sweep,3x4,tf_legacy,10011,81.25,0.375,118.75003814697266,overwrite,,,
size_sweep,3x4,tf_legacy,10012,67.0,0.3,132.99993515014648,overwrite,,,
size_sweep,3x4,tf_legacy,10013,71.75000762939453,0.325,128.25004959106445,overwrite,,,
size_sweep,3x4,tf_legacy,10014,10.000001907348633,0.0,189.99999332427979,overwrite,,,
size_sweep,3x4,tf_legacy,10015,44.20000457763672,0.18,155.79996871948242,overwrite,,,
size_sweep,3x4,tf_legacy,10016,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_legacy,10017,22.349998474121094,0.065,177.65001964569092,overwrite,,,
size_sweep,3x4,tf_legacy,10018,31.84999656677246,0.115,168.15002632141113,overwrite,,,
size_sweep,3x4,tf_legacy,10019,42.29999923706055,0.17,157.69997692108154,overwrite,,,
size_sweep,3x4,tf_legacy,10020,117.35000610351562,0.565,82.6500072479248,overwrite,,,
size_sweep,3x4,tf_legacy,10021,57.499996185302734,0.25,142.4999713897705,overwrite,,,
size_sweep,3x4,tf_legacy,10022,50.850006103515625,0.215,149.14997005462646,overwrite,,,
size_sweep,3x4,tf_legacy,10023,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_legacy,10024,28.049997329711914,0.095,171.94996547698975,overwrite,,,
size_sweep,3x4,tf_legacy,10025,88.8499984741211,0.415,111.14997863769531,overwrite,,,
size_sweep,3x4,tf_legacy,10026,50.849998474121094,0.215,149.15009021759033,overwrite,,,
size_sweep,3x4,tf_legacy,10027,52.750003814697266,0.225,147.25003719329834,overwrite,,,
size_sweep,3x4,tf_legacy,10028,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_legacy,10029,136.35000610351562,0.665,63.65005111694336,overwrite,,,
size_sweep,3x4,tf_legacy,10030,51.80000686645508,0.22,148.19997024536133,overwrite,,,
size_sweep,3x4,tf_legacy,10031,10.000001907348633,0.0,190.00003623962402,overwrite,,,
size_sweep,3x4,tf_legacy,10032,48.95000076293945,0.205,151.04996967315674,overwrite,,,
size_sweep,3x4,tf_legacy,10033,10.000001907348633,0.0,190.0000295639038,overwrite,,,
size_sweep,3x4,tf_legacy,10034,112.60000610351562,0.54,87.40006351470947,overwrite,,,
size_sweep,3x4,tf_legacy,10035,16.64999771118164,0.035,183.34997081756592,overwrite,,,
size_sweep,3x4,tf_legacy,10036,44.19999694824219,0.18,155.79993343353271,overwrite,,,
size_sweep,3x4,tf_legacy,10037,111.64999389648438,0.535,88.35004043579102,overwrite,,,
size_sweep,3x4,tf_legacy,10038,52.749996185302734,0.225,147.2499704360962,overwrite,,,
size_sweep,3x4,tf_legacy,10039,90.75000762939453,0.425,109.25004386901855,overwrite,,,
size_sweep,3x4,tf_legacy,10040,28.999998092651367,0.1,170.99998474121094,overwrite,,,
size_sweep,3x4,tf_legacy,10041,85.05000305175781,0.395,114.94997692108154,overwrite,,,
size_sweep,3x4,tf_legacy,10042,47.999996185302734,0.2,151.99996948242188,overwrite,,,
size_sweep,3x4,tf_legacy,10043,10.000001907348633,0.0,189.99993896484375,overwrite,,,
size_sweep,3x4,tf_legacy,10044,87.9000015258789,0.41,112.09997749328613,overwrite,,,
size_sweep,3x4,tf_legacy,10045,53.70000076293945,0.23,146.29997062683105,overwrite,,,
size_sweep,3x4,tf_legacy,10046,88.85000610351562,0.415,111.15006732940674,overwrite,,,
size_sweep,3x4,tf_legacy,10047,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_legacy,10048,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,9999,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,10000,159.15000915527344,0.785,40.84999179840088,overwrite,,,
size_sweep,3x4,tf_self,10001,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,10002,80.29999542236328,0.37,119.70004367828369,overwrite,,,
size_sweep,3x4,tf_self,10003,24.25,0.075,175.7499647140503,overwrite,,,
size_sweep,3x4,tf_self,10004,17.599998474121094,0.04,182.39996337890625,overwrite,,,
size_sweep,3x4,tf_self,10005,26.14999771118164,0.085,173.84996509552002,overwrite,,,
size_sweep,3x4,tf_self,10006,30.899995803833008,0.11,169.10000228881836,overwrite,,,
size_sweep,3x4,tf_self,10007,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,10008,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,10009,34.70000076293945,0.13,165.29998683929443,overwrite,,,
size_sweep,3x4,tf_self,10010,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,10011,10.000001907348633,0.0,190.0000877380371,overwrite,,,
size_sweep,3x4,tf_self,10012,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,10013,10.000001907348633,0.0,190.00015258789062,overwrite,,,
size_sweep,3x4,tf_self,10014,10.000001907348633,0.0,190.00010585784912,overwrite,,,
size_sweep,3x4,tf_self,10015,141.10000610351562,0.69,58.89998817443848,overwrite,,,
size_sweep,3x4,tf_self,10016,67.94999694824219,0.305,132.049973487854,overwrite,,,
size_sweep,3x4,tf_self,10017,10.000001907348633,0.0,190.00003147125244,overwrite,,,
size_sweep,3x4,tf_self,10018,48.94999694824219,0.205,151.05012130737305,overwrite,,,
size_sweep,3x4,tf_self,10019,10.000001907348633,0.0,189.99995613098145,overwrite,,,
size_sweep,3x4,tf_self,10020,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,10021,59.39999771118164,0.26,140.59997177124023,overwrite,,,
size_sweep,3x4,tf_self,10022,78.4000015258789,0.36,121.5999755859375,overwrite,,,
size_sweep,3x4,tf_self,10023,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,10024,93.60000610351562,0.44,106.39997863769531,overwrite,,,
size_sweep,3x4,tf_self,10025,25.199996948242188,0.08,174.80002403259277,overwrite,,,
size_sweep,3x4,tf_self,10026,37.54999542236328,0.145,162.45013046264648,overwrite,,,
size_sweep,3x4,tf_self,10027,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,10028,10.000001907348633,0.0,189.99996185302734,overwrite,,,
size_sweep,3x4,tf_self,10029,10.000001907348633,0.0,190.00015258789062,overwrite,,,
size_sweep,3x4,tf_self,10030,70.79999542236328,0.32,129.1999740600586,overwrite,,,
