block,condition,agent,seed,return,opt_frac,gap_regret,model
nonstationary,action_permute,tf_legacy,9999,72.40919494628906,0.12,36.87325048446655,discrete
nonstationary,action_permute,tf_legacy,10000,79.97124481201172,0.25333333333333335,41.07829236984253,discrete
nonstationary,action_permute,tf_legacy,10001,66.03193664550781,0.05333333333333334,46.671443462371826,discrete
nonstationary,action_permute,tf_legacy,10002,86.46829223632812,0.32,26.738906383514404,discrete
nonstationary,action_permute,tf_legacy,10003,90.99635314941406,0.22666666666666666,31.277238368988037,discrete
nonstationary,action_permute,tf_legacy,10004,77.63326263427734,0.3466666666666667,33.77564573287964,discrete
nonstationary,action_permute,tf_legacy,10005,66.36204528808594,0.2866666666666667,49.98514699935913,discrete
nonstationary,action_permute,tf_legacy,10006,93.58430480957031,0.52,20.966157913208008,discrete
nonstationary,action_permute,tf_legacy,10007,88.79231262207031,0.36666666666666664,26.40859365463257,discrete
nonstationary,action_permute,tf_legacy,10008,67.6488265991211,0.21333333333333335,51.64545154571533,discrete
nonstationary,action_permute,tf_legacy,10009,77.73713684082031,0.32,38.5376353263855,discrete
nonstationary,action_permute,tf_legacy,10010,66.07671356201172,0.15333333333333332,43.84930181503296,discrete
nonstationary,action_permute,tf_legacy,10011,83.6597671508789,0.2,32.83601140975952,discrete
nonstationary,action_permute,tf_legacy,10012,78.67645263671875,0.18,48.09272384643555,discrete
nonstationary,action_permute,tf_legacy,10013,81.99516296386719,0.16,36.98025369644165,discrete
nonstationary,action_permute,tf_legacy,10014,66.14997100830078,0.34,49.35781812667847,discrete
nonstationary,action_permute,tf_legacy,10015,81.63265991210938,0.22666666666666666,30.41705846786499,discrete
nonstationary,action_permute,tf_legacy,10016,74.7349853515625,0.4266666666666667,29.364314079284668,discrete
nonstationary,action_permute,tf_legacy,10017,77.27528381347656,0.2866666666666667,31.40354585647583,discrete
nonstationary,action_permute,tf_legacy,10018,81.73820495605469,0.32,28.374484062194824,discrete
nonstationary,action_permute,tf_legacy,10019,65.85719299316406,0.04666666666666667,44.81044578552246,discrete
nonstationary,action_permute,tf_legacy,10020,79.79063415527344,0.3333333333333333,22.35891819000244,discrete
nonstationary,action_permute,tf_legacy,10021,55.037986755371094,0.20666666666666667,55.62500524520874,discrete
nonstationary,action_permute,tf_legacy,10022,78.51832580566406,0.18666666666666668,35.87514019012451,discrete
