block,condition,agent,n_mdps,return_mean,return_sd,return_sem,pct_opt_mean,pct_opt_sd,pct_opt_sem,opt_frac_mean,opt_frac_sd,opt_frac_sem,gap_regret_mean,gap_regret_sd,gap_regret_sem,return_regret_mean,return_regret_sd,return_regret_sem,model
reward_intervention,eval/intact,tf_legacy,50,100.998335647583,16.666620494368868,2.357016074206183,67.5531394958496,10.858360403918114,1.5356040548355996,0.2285,0.1315924831920618,0.018609987443656734,48.604984760284424,16.81271832898921,2.377677428121526,48.62186126708984,16.532410463145442,2.3380359095699146,discrete
reward_intervention,eval/intact,tf_self,50,103.53512519836426,16.67736853864291,2.3585360772043167,69.29435386657715,10.911441833644103,1.5431109026184642,0.2893,0.1451037981752992,0.020520775933135647,46.30956460952759,16.840283996596295,2.3815758022201066,46.08507171630859,16.924240275572828,2.393449013057606,discrete
reward_intervention,eval/intact,optimal,50,149.6201969909668,8.886187324991761,1.256696663279124,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,discrete
reward_intervention,eval/intact,epsgreedy,50,108.83085906982421,11.984783857869132,1.6949043873908671,72.9236085510254,8.333136769025344,1.1784835035865555,0.30749999999999994,0.1490351622666166,0.02107675477479241,40.876470708847044,13.379476750506505,1.8921437478021805,40.789337921142575,13.780116336768337,1.9488027414536835,discrete
reward_intervention,eval/intact,greedy,50,103.92619018554687,14.132421149509641,1.99862616588049,69.70511650085449,10.121381155564151,1.431379450014629,0.2895,0.15639839891659207,0.02211807368812821,45.96984545707703,16.223648584420584,2.2943703859262654,45.694006805419924,16.668104812960106,2.357225988554444,discrete
reward_intervention,eval/intact,random,50,102.15942611694337,7.83867344067104,1.1085558290810757,68.38464462280274,4.965499518937769,0.7022276763638872,0.25439999999999996,0.028529254588000347,0.004034645876274494,48.21178328514099,8.066449432768199,1.1407682188017545,47.46077087402344,8.678755559580711,1.227361381687994,discrete
reward_intervention,eval/zeroed,tf_legacy,50,101.14061683654785,16.294549742121504,2.304397323807125,67.62020851135254,10.520407499653208,1.4878102967701188,0.24609999999999999,0.13282753126225186,0.018784649616761285,48.8610514831543,15.691006079586423,2.2190433605029805,48.479580078125,15.77140977153548,2.230414159664903,discrete
reward_intervention,eval/zeroed,tf_self,50,105.09965370178223,16.45973298116487,2.327757761500309,70.24158058166503,10.133206267401377,1.4330517733683075,0.29469999999999996,0.14396502551463178,0.02035972915901809,44.736147766113284,14.661353331768709,2.073428472453127,44.52054321289062,15.311771044588303,2.165411427520843,discrete
reward_intervention,eval/zeroed,optimal,50,149.6201969909668,8.886187324991761,1.256696663279124,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,discrete
reward_intervention,eval/zeroed,epsgreedy,50,101.6346891784668,8.561881735204663,1.2108329269360922,68.01704177856445,5.30882413151495,0.7507811087042009,0.2501,0.035420073865720006,0.005009154884115805,48.17024428367615,8.867929298968654,1.2541145884767204,47.9855078125,8.9144283640217,1.2606905493202891,discrete
reward_intervention,eval/zeroed,greedy,50,101.6346891784668,8.561881735204663,1.2108329269360922,68.01704177856445,5.30882413151495,0.7507811087042009,0.2501,0.035420073865720006,0.005009154884115805,48.17024428367615,8.867929298968654,1.2541145884767204,47.9855078125,8.9144283640217,1.2606905493202891,discrete
reward_intervention,eval/zeroed,random,50,102.15942611694337,7.83867344067104,1.1085558290810757,68.38464462280274,4.965499518937769,0.7022276763638872,0.25439999999999996,0.028529254588000347,0.004034645876274494,48.21178328514099,8.066449432768199,1.1407682188017545,47.46077087402344,8.678755559580711,1.227361381687994,discrete
reward_intervention,eval/constant,tf_legacy,50,100.8686962890625,17.242604914468654,2.438472572068255,67.44899612426758,11.119244138864593,1.5724985864519854,0.2317,0.13211239031018018,0.01868351341341847,48.731355381011966,17.037451031376264,2.409459431683979,48.7515007019043,16.87371901211947,2.3863042274612094,discrete
reward_intervention,eval/constant,tf_self,50,103.65557456970215,16.732234674484072,2.3662953205464743,69.37386428833008,10.943909734893923,1.5477025572473928,0.2906,0.1450813986867302,0.020517608167083198,46.201143493652346,16.915420826592328,2.3922017546215177,45.96462234497071,16.96375898502827,2.3990378025455428,discrete
reward_intervention,eval/constant,optimal,50,149.6201969909668,8.886187324991761,1.256696663279124,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,discrete
reward_intervention,eval/constant,epsgreedy,50,101.52490020751954,13.747668002696754,1.9442138540416387,68.09529098510743,9.955676798159928,1.4079453150560919,0.25129999999999997,0.13360698533614268,0.018894881069015622,48.486448783874515,15.596742497523115,2.2057124768838006,48.09529678344727,16.28017348280138,2.3023642137164537,discrete
reward_intervention,eval/constant,greedy,50,103.92619018554687,14.132421149509641,1.99862616588049,69.70511650085449,10.121381155564151,1.431379450014629,0.2895,0.15639839891659207,0.02211807368812821,45.96984545707703,16.223648584420584,2.2943703859262654,45.694006805419924,16.668104812960106,2.357225988554444,discrete
reward_intervention,eval/constant,random,50,102.15942611694337,7.83867344067104,1.1085558290810757,68.38464462280274,4.965499518937769,0.7022276763638872,0.25439999999999996,0.028529254588000347,0.004034645876274494,48.21178328514099,8.066449432768199,1.1407682188017545,47.46077087402344,8.678755559580711,1.227361381687994,discrete
reward_intervention,eval/decorrelated,tf_legacy,50,100.6497322845459,16.99890689470149,2.4040084676004363,67.30522750854492,10.988695238700785,1.5540361839355306,0.2289,0.1287272468502013,0.018204781834250394,49.0444462108612,16.802628088245573,2.3762504525907997,48.97046478271484,16.665535811926773,2.356862676944135,discrete
reward_intervention,eval/decorrelated,tf_self,50,103.67300468444824,16.73177463415074,2.3662302610186106,69.38576454162597,10.945715445213782,1.547957923249799,0.2907,0.14504752915608632,0.02051281829212442,46.160035343170165,16.888648975102733,2.3884156430748757,45.94719223022461,16.966100844886633,2.39936899154283,discrete
reward_intervention,eval/decorrelated,optimal,50,149.6201969909668,8.886187324991761,1.256696663279124,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,discrete
reward_intervention,eval/decorrelated,epsgreedy,50,101.13131362915038,14.144657525475774,2.00035665076505,67.7312060546875,9.514541001819861,1.345559292452854,0.24380000000000002,0.1402278030017367,0.019831206082683864,48.74618412971497,14.623631899301685,2.0680938563144267,48.488883361816406,15.266636520353066,2.15902844189037,discrete
reward_intervention,eval/decorrelated,greedy,50,103.92619018554687,14.132421149509641,1.99862616588049,69.70511650085449,10.121381155564151,1.431379450014629,0.2895,0.15639839891659207,0.02211807368812821,45.96984545707703,16.223648584420584,2.2943703859262654,45.694006805419924,16.668104812960106,2.357225988554444,discrete
reward_intervention,eval/decorrelated,random,50,102.15942611694337,7.83867344067104,1.1085558290810757,68.38464462280274,4.965499518937769,0.7022276763638872,0.25439999999999996,0.028529254588000347,0.004034645876274494,48.21178328514099,8.066449432768199,1.1407682188017545,47.46077087402344,8.678755559580711,1.227361381687994,discrete
