block,condition,agent,seed,return,opt_frac,gap_regret,model,agreement,tf_pred_true_opt,teacher_true_opt
size_sweep,2x3,tf_self,10007,97.39999389648438,0.46,102.59997940063477,discrete,,,
size_sweep,2x3,tf_self,10008,92.65001678466797,0.435,107.3500862121582,discrete,,,
size_sweep,2x3,tf_self,10009,120.19999694824219,0.58,79.79998397827148,discrete,,,
size_sweep,2x3,tf_self,10010,75.55000305175781,0.345,124.44997501373291,discrete,,,
size_sweep,2x3,tf_self,10011,10.000001907348633,0.0,190.00008583068848,discrete,,,
size_sweep,2x3,tf_self,10012,118.30000305175781,0.57,81.69998359680176,discrete,,,
size_sweep,2x3,tf_self,10013,10.000001907348633,0.0,189.99999046325684,discrete,,,
size_sweep,2x3,tf_self,10014,145.85000610351562,0.715,54.14998912811279,discrete,,,
size_sweep,2x3,tf_self,10015,116.40000915527344,0.56,83.59998321533203,discrete,,,
size_sweep,2x3,tf_self,10016,198.10000610351562,0.99,1.8999996185302734,discrete,,,
size_sweep,2x3,tf_self,10017,10.000001907348633,0.0,190.0000295639038,discrete,,,
size_sweep,2x3,tf_self,10018,175.3000030517578,0.87,24.699996948242188,discrete,,,
size_sweep,2x3,tf_self,10019,73.65000915527344,0.335,126.3498477935791,discrete,,,
size_sweep,2x3,tf_self,10020,127.80000305175781,0.62,72.19998550415039,discrete,,,
size_sweep,2x3,tf_self,10021,99.30000305175781,0.47,100.69997978210449,discrete,,,
size_sweep,2x3,tf_self,10022,138.25,0.675,61.75004863739014,discrete,,,
size_sweep,2x3,tf_self,10023,69.85000610351562,0.315,130.14997386932373,discrete,,,
