construction,sweep,seed,max_cos,beta,beta_max,sigma,dim,rho,T,max_err,final_err,greedy_agree,select_agree,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff
mwu,exact,17,0.0,,,,,,500,,,,,0.0,0.0,0.0,0.0,1.0,0.0
mwu,exact,18,0.0,,,,,,100,,,,,0.0,0.0,0.0,0.0,1.0,0.0
mwu,exact,18,0.0,,,,,,500,,,,,0.0,0.0,0.0,0.0,1.0,0.0
mwu,exact,19,0.0,,,,,,100,,,,,0.0,0.0,0.0,0.0,1.0,0.0
mwu,exact,19,0.0,,,,,,500,,,,,0.0,0.0,0.0,0.0,1.0,0.0
mwu,beta_route,0,0.0,1.0,,,,,100,,,,,0.6242596015592228,0.08137047873048797,0.1627409574609758,0.16587972820073293,0.83,13.0
mwu,beta_route,0,0.0,1.0,,,,,500,,,,,0.6242596015592228,2.7549541237070763e-05,5.509908247405822e-05,0.16587972820073293,0.966,13.0
mwu,beta_route,1,0.0,1.0,,,,,100,,,,,0.555345631888394,0.9090611219391507,1.8181222438783013,0.9105154669782294,0.7777777777777778,16.0
mwu,beta_route,1,0.0,1.0,,,,,500,,,,,0.9999844448101294,0.9999859250613256,1.9999718501226513,0.9999859250613256,0.6533066132264529,107.0
mwu,beta_route,2,0.0,1.0,,,,,100,,,,,0.6944432849803461,0.9725966928443388,1.9451933856886776,0.9726130178187815,0.7878787878787878,13.0
mwu,beta_route,2,0.0,1.0,,,,,500,,,,,0.9999998971504583,0.9999999166319162,1.9999998332638325,0.9999999166319162,0.533066132264529,141.0
mwu,beta_route,3,0.0,1.0,,,,,100,,,,,0.622579575782579,0.9911296166932896,1.9822592333865794,0.9911296166932896,0.6082474226804123,31.0
mwu,beta_route,3,0.0,1.0,,,,,500,,,,,0.9999999949417258,0.9999999962519401,1.9999999925038803,0.9999999962519401,0.5050301810865191,179.0
mwu,beta_route,4,0.0,1.0,,,,,100,,,,,0.5226686665261009,0.5022852654644144,1.0045705309288286,0.574891144563689,0.9,2.0
mwu,beta_route,4,0.0,1.0,,,,,500,,,,,0.85814916036854,0.8698917151566924,1.7397834303133848,0.8698917350886197,0.83,19.0
mwu,beta_route,5,0.0,1.0,,,,,100,,,,,0.47138902933311405,0.7395947710111711,1.4791895420223422,0.7932870548653823,0.8181818181818182,1.0
mwu,beta_route,5,0.0,1.0,,,,,500,,,,,0.9370302720325008,0.9002511751820856,1.8005023503641715,0.93703394959136,0.7154308617234469,15.0
mwu,beta_route,6,0.0,1.0,,,,,100,,,,,0.423099549239777,0.3563866771748935,0.7127733543497872,0.3563866771748935,0.96,0.0
mwu,beta_route,6,0.0,1.0,,,,,500,,,,,0.423099549239777,0.0030694212054449554,0.006138842410889932,0.3563866771748935,0.992,0.0
mwu,beta_route,7,0.0,1.0,,,,,100,,,,,0.5155518496527499,0.9313809051340121,1.8627618102680241,0.9313809051340121,0.82,6.0
mwu,beta_route,7,0.0,1.0,,,,,500,,,,,0.9999331824074584,0.999900787758145,1.9998015755162901,0.9999331824074617,0.632,74.0
mwu,beta_route,8,0.0,1.0,,,,,100,,,,,0.5824142340668865,0.19375867531729835,0.4110823049943464,0.4167548534388489,0.9081632653061225,8.0
mwu,beta_route,8,0.0,1.0,,,,,500,,,,,0.5824142340668865,0.0030184192841652413,0.006036838568330701,0.4167548534388489,0.9819277108433735,8.0
mwu,beta_route,9,0.0,1.0,,,,,100,,,,,0.46000904370611145,0.3684723731233833,0.7369447462467668,0.45384490407603384,0.94,-2.0
mwu,beta_route,9,0.0,1.0,,,,,500,,,,,0.46000904370611145,0.013435761168442362,0.02687152233688459,0.45384490407603384,0.988,-2.0
mwu,beta_route,10,0.0,1.0,,,,,100,,,,,0.5900909540589149,0.32408236340765906,0.6481647268153181,0.44000374677725906,0.9795918367346939,-3.0
mwu,beta_route,10,0.0,1.0,,,,,500,,,,,0.5900909540589149,0.019840306357569726,0.0396806127151396,0.44000374677725906,0.9959839357429718,-3.0
mwu,beta_route,11,0.0,1.0,,,,,100,,,,,0.5351756751271561,0.7159334109090967,1.4318668218181936,0.7159334109090967,0.9090909090909091,1.0
mwu,beta_route,11,0.0,1.0,,,,,500,,,,,0.9568928094443109,0.999999469044647,1.999998938089294,0.999999469044647,0.627254509018036,24.0
mwu,beta_route,12,0.0,1.0,,,,,100,,,,,0.5825668408429728,0.08345647916211618,0.16691295832423234,0.29777370746028353,0.88,8.0
mwu,beta_route,12,0.0,1.0,,,,,500,,,,,0.5825668408429728,1.5056207391950238e-09,3.0112413107397624e-09,0.29777370746028353,0.974,9.0
mwu,beta_route,13,0.0,1.0,,,,,100,,,,,0.42371089718397825,0.5105692096088961,1.0211384192177921,0.6344623532717069,0.96,0.0
mwu,beta_route,13,0.0,1.0,,,,,500,,,,,0.7965784402423662,0.742505677475638,1.4850113549512762,0.7965784669820204,0.784,14.0
mwu,beta_route,14,0.0,1.0,,,,,100,,,,,0.4239304420142345,0.4930036205890457,0.9860072411780914,0.6503758502731121,0.9489795918367347,2.0
mwu,beta_route,14,0.0,1.0,,,,,500,,,,,0.5433236664635686,0.45099335224422155,0.9019867044884431,0.6503758502731121,0.9759036144578314,1.0
mwu,beta_route,15,0.0,1.0,,,,,100,,,,,0.5850374737022018,0.7587551703721357,1.5175103407442714,0.776583567646296,0.8061224489795918,9.0
mwu,beta_route,15,0.0,1.0,,,,,500,,,,,0.924141661545179,0.916827317680345,1.83365463536069,0.9241418330096245,0.6626506024096386,22.0
mwu,beta_route,16,0.0,1.0,,,,,100,,,,,0.42836173716718434,0.6055616363146636,1.2111232726293275,0.6750592792053312,0.8484848484848485,-1.0
mwu,beta_route,16,0.0,1.0,,,,,500,,,,,0.513954411877548,0.012276849524360367,0.024553699048720793,0.6750592792053312,0.9579158316633266,-5.0
mwu,beta_route,17,0.0,1.0,,,,,100,,,,,0.5656584156300465,0.2463424373085752,0.4926848746171505,0.3841349932852064,0.9191919191919192,-2.0
mwu,beta_route,17,0.0,1.0,,,,,500,,,,,0.5656584156300465,0.0007464428277416113,0.001492885655483197,0.3841349932852064,0.9839679358717435,-2.0
mwu,beta_route,18,0.0,1.0,,,,,100,,,,,0.5716019676313651,0.9339124969593462,1.8678249939186924,0.9339124969593462,0.58,22.0
mwu,beta_route,18,0.0,1.0,,,,,500,,,,,0.9999938557135268,0.9999944405190593,1.9999888810381186,0.9999944405190593,0.542,117.0
mwu,beta_route,19,0.0,1.0,,,,,100,,,,,0.6743319475972122,0.9490645285251126,1.8981290570502252,0.9490645285251126,0.7474747474747475,21.0
mwu,beta_route,19,0.0,1.0,,,,,500,,,,,0.999999984305932,0.9999999813980611,1.999999962796122,0.9999999847700205,0.5390781563126252,170.0
mwu,beta_route,0,0.0,2.0,,,,,100,,,,,0.3016422875501156,0.08137037238888989,0.16274074477777978,0.19958740067591274,0.91,5.0
mwu,beta_route,0,0.0,2.0,,,,,500,,,,,0.3016422875501156,2.7549541237070763e-05,5.509908247405822e-05,0.19958740067591274,0.982,5.0
mwu,beta_route,1,0.0,2.0,,,,,100,,,,,0.7753514652452601,0.9083015118735743,1.8166030237471484,0.9083015118735743,0.7474747474747475,17.0
mwu,beta_route,1,0.0,2.0,,,,,500,,,,,0.9999844448101294,0.9999859250613256,1.9999718501226513,0.9999859250613256,0.6472945891783567,108.0
mwu,beta_route,2,0.0,2.0,,,,,100,,,,,0.6069039822700513,0.6399368322872773,1.2798736645745545,0.6399368322872773,0.7878787878787878,13.0
mwu,beta_route,2,0.0,2.0,,,,,500,,,,,0.9999998971504583,0.9999999166319162,1.9999998332638325,0.9999999166319162,0.533066132264529,141.0
mwu,beta_route,3,0.0,2.0,,,,,100,,,,,0.44490919181657773,0.20152628218403823,0.4030525643680765,0.27293931428798107,0.8865979381443299,8.0
mwu,beta_route,3,0.0,2.0,,,,,500,,,,,0.44490919181657773,0.002025461024072195,0.004050922048144294,0.27293931428798107,0.9778672032193159,8.0
mwu,beta_route,4,0.0,2.0,,,,,100,,,,,0.3793986035881463,0.5022852635104887,1.0045705270209773,0.5845779821205352,0.92,2.0
mwu,beta_route,4,0.0,2.0,,,,,500,,,,,0.85814916036854,0.8698917151566924,1.7397834303133848,0.8698917350886197,0.834,19.0
mwu,beta_route,5,0.0,2.0,,,,,100,,,,,0.4860103389762684,0.7393885263839944,1.478777052767989,0.78132501982428,0.797979797979798,3.0
mwu,beta_route,5,0.0,2.0,,,,,500,,,,,0.9370302720325008,0.9002511751820856,1.8005023503641715,0.93703394959136,0.7114228456913828,17.0
mwu,beta_route,6,0.0,2.0,,,,,100,,,,,0.31017796648538065,0.3563866731885815,0.712773346377163,0.3721765851382318,0.96,0.0
mwu,beta_route,6,0.0,2.0,,,,,500,,,,,0.3458571988981236,0.0030694212054449554,0.006138842410889932,0.3721765851382318,0.992,0.0
mwu,beta_route,7,0.0,2.0,,,,,100,,,,,0.6153952582148378,0.802543139833079,1.6050862796661578,0.802543139833079,0.8,8.0
mwu,beta_route,7,0.0,2.0,,,,,500,,,,,0.9999331824074584,0.999900787758145,1.9998015755162901,0.9999331824074617,0.628,76.0
mwu,beta_route,8,0.0,2.0,,,,,100,,,,,0.4199122123288377,0.2142695174830268,0.4285390349660537,0.3578232781408818,0.9897959183673469,0.0
mwu,beta_route,8,0.0,2.0,,,,,500,,,,,0.4199122123288377,0.0030184192841652413,0.006036838568330701,0.3578232781408818,0.9979919678714859,0.0
mwu,beta_route,9,0.0,2.0,,,,,100,,,,,0.3213980309363806,0.36847237311417,0.73694474622834,0.4632860391861583,0.98,0.0
mwu,beta_route,9,0.0,2.0,,,,,500,,,,,0.3749209671202566,0.013435761168442362,0.02687152233688459,0.4632860391861583,0.996,0.0
mwu,beta_route,10,0.0,2.0,,,,,100,,,,,0.3771050403965971,0.32408236338976604,0.6481647267795321,0.4674712727085011,0.9795918367346939,-3.0
mwu,beta_route,10,0.0,2.0,,,,,500,,,,,0.3771050403965971,0.019840306357569726,0.0396806127151396,0.4674712727085011,0.9959839357429718,-3.0
mwu,beta_route,11,0.0,2.0,,,,,100,,,,,0.4976067484877879,0.6877226071173301,1.3754452142346605,0.6893903729808293,0.8787878787878788,2.0
mwu,beta_route,11,0.0,2.0,,,,,500,,,,,0.9568928094443109,0.9525741528438294,1.9051483056876588,0.9569081103238116,0.6132264529058116,25.0
mwu,beta_route,12,0.0,2.0,,,,,100,,,,,0.4256241672314815,0.08358940964011197,0.16717881928022393,0.18216343288873726,0.94,4.0
mwu,beta_route,12,0.0,2.0,,,,,500,,,,,0.4256241672314815,1.5056207391950238e-09,3.0112413107397624e-09,0.18216343288873726,0.988,4.0
mwu,beta_route,13,0.0,2.0,,,,,100,,,,,0.43568461833315375,0.5105691722003254,1.0211383444006505,0.6301347817951555,0.96,0.0
mwu,beta_route,13,0.0,2.0,,,,,500,,,,,0.7965784402423662,0.742505677475638,1.4850113549512762,0.7965784669820204,0.784,14.0
mwu,beta_route,14,0.0,2.0,,,,,100,,,,,0.524658405203792,0.4930036205718299,0.9860072411436596,0.6534480770764233,0.9387755102040817,3.0
mwu,beta_route,14,0.0,2.0,,,,,500,,,,,0.5433236664635686,0.45099335224422155,0.9019867044884431,0.6534480770764233,0.9738955823293173,2.0
mwu,beta_route,15,0.0,2.0,,,,,100,,,,,0.6891227521327359,0.7587318913744886,1.517463782748977,0.7765202015981688,0.8061224489795918,9.0
mwu,beta_route,15,0.0,2.0,,,,,500,,,,,0.924141661545179,0.916827317680345,1.83365463536069,0.9241418330096245,0.6626506024096386,22.0
mwu,beta_route,16,0.0,2.0,,,,,100,,,,,0.54275206041495,0.6055339789552694,1.2110679579105388,0.6691387340459076,0.8080808080808081,1.0
mwu,beta_route,16,0.0,2.0,,,,,500,,,,,0.54275206041495,0.012276849524360367,0.024553699048720793,0.6691387340459076,0.9498997995991983,-3.0
mwu,beta_route,17,0.0,2.0,,,,,100,,,,,0.3198641866511793,0.2463424373054326,0.4926848746108652,0.41213583251905495,0.9595959595959596,-4.0
mwu,beta_route,17,0.0,2.0,,,,,500,,,,,0.3198641866511793,0.0007464428277416113,0.001492885655483197,0.41213583251905495,0.9919839679358717,-4.0
mwu,beta_route,18,0.0,2.0,,,,,100,,,,,0.5588227395863403,0.7633156951887242,1.5266313903774484,0.7633156951887242,0.61,21.0
mwu,beta_route,18,0.0,2.0,,,,,500,,,,,0.9999938557135268,0.9999944405190593,1.9999888810381186,0.9999944405190593,0.548,116.0
mwu,beta_route,19,0.0,2.0,,,,,100,,,,,0.4911866547692887,0.23704613010961065,0.4740922602192213,0.35471987258403426,0.8080808080808081,15.0
mwu,beta_route,19,0.0,2.0,,,,,500,,,,,0.999999984305932,1.9115322325014006e-08,3.823064454106777e-08,0.35471987258403426,0.5511022044088176,164.0
mwu,beta_route,0,0.0,5.0,,,,,100,,,,,0.02235944064977391,0.03848181552699048,0.07696363105398098,0.041682053970997446,1.0,0.0
mwu,beta_route,0,0.0,5.0,,,,,500,,,,,0.08323055846392899,2.7549541237070763e-05,5.509908247405822e-05,0.09394464920866596,1.0,0.0
mwu,beta_route,1,0.0,5.0,,,,,100,,,,,0.12153313445655661,0.06883364684867804,0.14179149212658504,0.07383026759448258,0.9595959595959596,-2.0
mwu,beta_route,1,0.0,5.0,,,,,500,,,,,0.6119259459904227,0.10324138098464641,0.20648276196929288,0.10330914003675407,0.8597194388777555,0.0
mwu,beta_route,2,0.0,5.0,,,,,100,,,,,0.05100008535976852,0.03437875729969064,0.06875751459938134,0.0376771886741285,1.0,0.0
mwu,beta_route,2,0.0,5.0,,,,,500,,,,,0.05100008535976852,2.8925848427618917e-07,5.785169685933983e-07,0.04786837823764656,1.0,0.0
mwu,beta_route,3,0.0,5.0,,,,,100,,,,,0.04851894253668898,0.052948442607637425,0.10589688521527496,0.05684946189054496,0.979381443298969,3.0
mwu,beta_route,3,0.0,5.0,,,,,500,,,,,0.20498838552326526,0.002025461024071973,0.0040509220481438415,0.20834036700513947,0.9959758551307847,3.0
mwu,beta_route,4,0.0,5.0,,,,,100,,,,,0.08003962229371275,0.09301237114467287,0.18602474228934557,0.09301237114467287,0.98,-2.0
mwu,beta_route,4,0.0,5.0,,,,,500,,,,,0.8579264932386832,0.8666937632864338,1.7333875265728673,0.8666937632864338,0.846,15.0
mwu,beta_route,5,0.0,5.0,,,,,100,,,,,0.0582808529201192,0.0620950988488006,0.139691295441351,0.06268911620137396,1.0,-1.0
mwu,beta_route,5,0.0,5.0,,,,,500,,,,,0.13758060647997317,0.09976547817141068,0.19953095634282159,0.14267284778862444,1.0,-1.0
mwu,beta_route,6,0.0,5.0,,,,,100,,,,,0.11122798380864496,0.16269781261378247,0.325395625227565,0.16269781261378247,1.0,0.0
mwu,beta_route,6,0.0,5.0,,,,,500,,,,,0.16368386682485314,0.0030694212054449554,0.006138842410889932,0.16839943467876506,1.0,0.0
mwu,beta_route,7,0.0,5.0,,,,,100,,,,,0.03060302327247344,0.069343173799162,0.13868634759832393,0.069343173799162,1.0,0.0
mwu,beta_route,7,0.0,5.0,,,,,500,,,,,0.13266070312098655,0.018083638152997294,0.03616727630599463,0.147503769218157,1.0,0.0
mwu,beta_route,16,0.0,5.0,,,,,100,,,,,0.06549457340205256,0.06025187116828723,0.12050374233657452,0.06323674712380167,0.9494949494949495,3.0
mwu,beta_route,16,0.0,5.0,,,,,500,,,,,0.09808772591434503,0.012276849451782867,0.024553698903565745,0.10442657474562667,0.9799599198396793,0.0
mwu,beta_route,17,0.0,5.0,,,,,100,,,,,0.08205802303832915,0.10720249098168255,0.21440498196336527,0.10720249098168255,1.0,0.0
mwu,beta_route,17,0.0,5.0,,,,,500,,,,,0.08694862359995782,0.0007464428277416113,0.001492885655483197,0.10720249098168255,1.0,0.0
mwu,beta_route,18,0.0,5.0,,,,,100,,,,,0.03736356128878182,0.0336911301989955,0.06738226039799095,0.04239190136882942,1.0,0.0
mwu,beta_route,18,0.0,5.0,,,,,500,,,,,0.03736356128878182,5.8100337408939495e-06,1.1620067481883964e-05,0.043760990109734554,1.0,0.0
mwu,beta_route,19,0.0,5.0,,,,,100,,,,,0.043554404798768154,0.032010744053508455,0.0640214881070169,0.03500780681250559,1.0,0.0
mwu,beta_route,19,0.0,5.0,,,,,500,,,,,0.043554404798768154,1.9115322325014006e-08,3.823064454106777e-08,0.03500780681250559,1.0,0.0
mwu,beta_route,8,0.0,5.0,,,,,100,,,,,0.09758783273340293,0.09032110854198405,0.18064221708396816,0.11284225353333921,1.0,-1.0
mwu,beta_route,8,0.0,5.0,,,,,500,,,,,0.09758783273340293,0.0030184192841652413,0.006036838568330701,0.11284225353333921,1.0,-1.0
mwu,beta_route,9,0.0,5.0,,,,,100,,,,,0.12128236907626716,0.16555965308499998,0.33111930617000024,0.16569728853390275,1.0,0.0
mwu,beta_route,9,0.0,5.0,,,,,500,,,,,0.2109100115202263,0.013435761168442362,0.02687152233688459,0.23556844746258798,1.0,0.0
mwu,beta_route,10,0.0,5.0,,,,,100,,,,,0.0929249424495514,0.10833827885468683,0.21667655770937364,0.10833827885468683,0.9693877551020408,-2.0
mwu,beta_route,10,0.0,5.0,,,,,500,,,,,0.10869748700193149,0.019840306357569726,0.03968061271513955,0.11181566989093739,0.9939759036144579,-2.0
mwu,beta_route,11,0.0,5.0,,,,,100,,,,,0.06872392199850075,0.037268980831266174,0.07453796166253233,0.0435143352351835,0.9494949494949495,3.0
mwu,beta_route,11,0.0,5.0,,,,,500,,,,,0.09965160065940248,0.0474263948482615,0.09485278969652308,0.09974951646935182,0.9899799599198397,3.0
mwu,beta_route,12,0.0,5.0,,,,,100,,,,,0.04357323892730569,0.05127382851018614,0.10254765702037225,0.0730711463959276,0.99,-1.0
mwu,beta_route,12,0.0,5.0,,,,,500,,,,,0.04357323892730569,1.5056207391950238e-09,3.0112413107397624e-09,0.0730711463959276,0.998,-1.0
mwu,beta_route,13,0.0,5.0,,,,,100,,,,,0.08123467222967884,0.11148737090941468,0.22297474181882943,0.11148737090941468,0.97,1.0
mwu,beta_route,13,0.0,5.0,,,,,500,,,,,0.7619973895312956,0.7374200804113928,1.474840160822786,0.7669461061850208,0.786,15.0
mwu,beta_route,14,0.0,5.0,,,,,100,,,,,0.13971766725886636,0.1393695863943144,0.27873917278862875,0.1416093352312746,0.9489795918367347,2.0
mwu,beta_route,14,0.0,5.0,,,,,500,,,,,0.5087034405238676,0.4509933493758729,0.9019866987517459,0.5209278934822031,0.9759036144578314,1.0
mwu,beta_route,15,0.0,5.0,,,,,100,,,,,0.05127088766958554,0.016492838363148438,0.043201483773886225,0.03442492614791792,0.9897959183673469,1.0
mwu,beta_route,15,0.0,5.0,,,,,500,,,,,0.22823181584331254,0.08317273750963139,0.16634547501926286,0.23062021067677008,0.9979919678714859,1.0
mwu,beta_route,0,0.0,10.0,,,,,100,,,,,0.000152498979216098,0.0003345822825674416,0.0006691645651347791,0.00035085216037633593,1.0,0.0
mwu,beta_route,0,0.0,10.0,,,,,500,,,,,0.000840625055150826,2.8716103216419597e-06,5.743220643250637e-06,0.000998261698017311,1.0,0.0
mwu,beta_route,1,0.0,10.0,,,,,100,,,,,0.0008110165103072942,0.00036916353684346426,0.0007762497071958072,0.0004215879616592533,1.0,0.0
mwu,beta_route,1,0.0,10.0,,,,,500,,,,,0.0009480817233871175,0.0013651918771206972,0.0027303837542415623,0.0013651918771206972,1.0,0.0
mwu,beta_route,2,0.0,10.0,,,,,100,,,,,0.0003830576143271647,0.00028091842752353546,0.000561836855047123,0.00030038210165428403,1.0,0.0
mwu,beta_route,2,0.0,10.0,,,,,500,,,,,0.0003830576143271647,3.96603497820891e-08,7.932069952334019e-08,0.00043872997727956164,1.0,0.0
mwu,beta_route,3,0.0,10.0,,,,,100,,,,,0.0003441505931951472,0.0003807551950965049,0.0007615103901931694,0.000407046032837477,1.0,1.0
mwu,beta_route,3,0.0,10.0,,,,,500,,,,,0.0027208482748880547,0.00011402648212788247,0.00022805296425576455,0.0027914103063467754,1.0,1.0
mwu,beta_route,4,0.0,10.0,,,,,100,,,,,0.0005522282333336737,0.0005519794735339145,0.0011039589470678698,0.0005519794735339145,1.0,0.0
mwu,beta_route,4,0.0,10.0,,,,,500,,,,,0.002352594629381699,0.0002833696704641897,0.000566739340928294,0.0015910742480381157,0.996,2.0
mwu,beta_route,5,0.0,10.0,,,,,100,,,,,0.000466792889326606,0.0005030226808174776,0.0011038330552408035,0.0005059815790176003,1.0,-1.0
mwu,beta_route,5,0.0,10.0,,,,,500,,,,,0.0021780354095033427,0.0026928585060151944,0.005385717012030548,0.0026928585060151944,1.0,-1.0
mwu,beta_route,6,0.0,10.0,,,,,100,,,,,0.0008530069025105558,0.001185624844631028,0.0023712496892621115,0.001185624844631028,1.0,0.0
mwu,beta_route,6,0.0,10.0,,,,,500,,,,,0.0025427323773767885,0.00025054973838323225,0.0005010994767663578,0.0028355515096880612,1.0,0.0
mwu,beta_route,7,0.0,10.0,,,,,100,,,,,0.0002136659269924568,0.0005111122938240564,0.0010222245876480426,0.0005111122938240564,1.0,0.0
mwu,beta_route,7,0.0,10.0,,,,,500,,,,,0.0014729517100747769,0.001003519035912337,0.0020070380718244987,0.0016199851064042647,1.0,0.0
mwu,beta_route,8,0.0,10.0,,,,,100,,,,,0.0007528817987665914,0.0006552790608850279,0.0013105581217701702,0.0007953356390801858,1.0,-1.0
mwu,beta_route,8,0.0,10.0,,,,,500,,,,,0.0015276578958086373,0.00020493887226680219,0.0004098777445339033,0.0015185697984665403,1.0,-1.0
mwu,beta_route,9,0.0,10.0,,,,,100,,,,,0.0009351538839550977,0.0011660332736175283,0.0023320665472351815,0.0011660332736175283,1.0,0.0
mwu,beta_route,9,0.0,10.0,,,,,500,,,,,0.0021655080228795143,0.0008510612083511004,0.0017021224167019862,0.0020840059178104386,1.0,0.0
mwu,beta_route,10,0.0,10.0,,,,,100,,,,,0.0006601687202431039,0.0007308416653433181,0.001461683330686558,0.0007308416653433181,1.0,-1.0
mwu,beta_route,10,0.0,10.0,,,,,500,,,,,0.0022767845229838546,0.0010979635662502485,0.0021959271325004202,0.002201768634354395,1.0,-1.0
mwu,beta_route,11,0.0,10.0,,,,,100,,,,,0.00047224034949289173,0.0001929158372595552,0.0003858316745191451,0.00027298960361826774,1.0,0.0
mwu,beta_route,11,0.0,10.0,,,,,500,,,,,0.002259680781724449,0.0017424830494733312,0.003484966098946682,0.0025272597706397226,1.0,0.0
mwu,beta_route,12,0.0,10.0,,,,,100,,,,,0.00036606883827505765,0.0004747832648319683,0.0009495665296639713,0.000622448029202527,1.0,0.0
mwu,beta_route,12,0.0,10.0,,,,,500,,,,,0.00036606883827505765,2.926072717457373e-10,5.852141296469834e-10,0.000622448029202527,1.0,0.0
mwu,beta_route,13,0.0,10.0,,,,,100,,,,,0.000545296580515553,0.0006749625137708049,0.0013499250275415403,0.0006749625137708049,1.0,0.0
mwu,beta_route,13,0.0,10.0,,,,,500,,,,,0.0017280212903009184,0.0013512643080190803,0.0027025333721870564,0.0015143792445128645,1.0,0.0
mwu,beta_route,14,0.0,10.0,,,,,100,,,,,0.0009140238415229485,0.0008309831897300723,0.0016619663794601447,0.0008398549899336083,1.0,1.0
mwu,beta_route,14,0.0,10.0,,,,,500,,,,,0.007466556847964156,0.0058981396606098135,0.011796279321219554,0.005957684565983112,1.0,1.0
mwu,beta_route,15,0.0,10.0,,,,,100,,,,,0.0003505921890256114,0.0001939329423917835,0.0004234678634465914,0.0002260261221558313,1.0,0.0
mwu,beta_route,15,0.0,10.0,,,,,500,,,,,0.0026527692430089456,0.0018691310674593398,0.0037382621349189467,0.003046958048484427,1.0,0.0
mwu,beta_route,16,0.0,10.0,,,,,100,,,,,0.0004081612620660535,0.0003462656363888983,0.0006925312727778105,0.00037167174938007586,1.0,0.0
mwu,beta_route,16,0.0,10.0,,,,,500,,,,,0.001198805244053247,0.0005626139095208371,0.0011252278190418974,0.0012663727865090957,1.0,0.0
mwu,beta_route,17,0.0,10.0,,,,,100,,,,,0.0006112123741128794,0.0007984495112227652,0.0015968990224456033,0.0007984495112227652,1.0,0.0
mwu,beta_route,17,0.0,10.0,,,,,500,,,,,0.0008298629736729485,6.343219032778347e-05,0.00012686438065564535,0.0009086101875730446,1.0,0.0
