block,condition,agent,seed,return,opt_frac,gap_regret,model,agreement,tf_pred_true_opt,teacher_true_opt
size_sweep,2x2,tf_self,10021,10.000001907348633,0.0,190.00006675720215,residual,,,
size_sweep,2x2,tf_self,10022,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x2,tf_self,10023,200.0,1.0,0.0,residual,,,
size_sweep,2x2,tf_self,10024,200.0,1.0,0.0,residual,,,
size_sweep,2x2,tf_self,10025,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x2,tf_self,10026,92.65000915527344,0.435,107.34997844696045,residual,,,
size_sweep,2x2,tf_self,10027,97.40000915527344,0.46,102.59997940063477,residual,,,
size_sweep,2x2,tf_self,10028,48.94999694824219,0.205,151.05012130737305,residual,,,
size_sweep,2x2,tf_self,10029,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x2,tf_self,10030,117.3499984741211,0.565,82.6499834060669,residual,,,
size_sweep,2x2,tf_self,10031,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x2,tf_self,10032,10.000001907348633,0.0,190.00015258789062,residual,,,
size_sweep,2x2,tf_self,10033,10.000001907348633,0.0,190.00007343292236,residual,,,
size_sweep,2x2,tf_self,10034,195.25,0.975,4.749999046325684,residual,,,
size_sweep,2x2,tf_self,10035,25.199996948242188,0.08,174.80014038085938,residual,,,
size_sweep,2x2,tf_self,10036,96.45000457763672,0.455,103.5499792098999,residual,,,
size_sweep,2x2,tf_self,10037,200.0,1.0,0.0,residual,,,
size_sweep,2x2,tf_self,10038,200.0,1.0,0.0,residual,,,
size_sweep,2x2,tf_self,10039,114.50000762939453,0.55,85.50006866455078,residual,,,
size_sweep,2x2,tf_self,10040,137.30001831054688,0.67,62.69992446899414,residual,,,
size_sweep,2x2,tf_self,10041,10.000001907348633,0.0,190.00015258789062,residual,,,
size_sweep,2x2,tf_self,10042,115.45001220703125,0.555,84.54998302459717,residual,,,
size_sweep,2x2,tf_self,10043,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x2,tf_self,10044,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x2,tf_self,10045,200.0,1.0,0.0,residual,,,
size_sweep,2x2,tf_self,10046,183.85000610351562,0.915,16.149996757507324,residual,,,
size_sweep,2x2,tf_self,10047,79.35000610351562,0.365,120.64997577667236,residual,,,
size_sweep,2x2,tf_self,10048,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x2,optimal,9999,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10000,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10001,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10002,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10003,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10004,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10005,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10006,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10007,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10008,200.0,1.0,0.0,residual,,,
size_sweep,2x2,optimal,10009,200.0,1.0,0.0,residual,,,
