block,condition,agent,n_mdps,return_mean,return_sd,return_sem,pct_opt_mean,pct_opt_sd,pct_opt_sem,opt_frac_mean,opt_frac_sd,opt_frac_sem,gap_regret_mean,gap_regret_sd,gap_regret_sem,return_regret_mean,return_regret_sd,return_regret_sem,model
reward_intervention,eval/inverted,greedy,50,103.92619018554687,14.132421149509641,1.99862616588049,69.70511650085449,10.121381155564151,1.431379450014629,0.2895,0.15639839891659207,0.02211807368812821,45.96984545707703,16.223648584420584,2.2943703859262654,45.694006805419924,16.668104812960106,2.357225988554444,residual
reward_intervention,eval/inverted,random,50,102.15942611694337,7.83867344067104,1.1085558290810757,68.38464462280274,4.965499518937769,0.7022276763638872,0.25439999999999996,0.028529254588000347,0.004034645876274494,48.21178328514099,8.066449432768199,1.1407682188017545,47.46077087402344,8.678755559580711,1.227361381687994,residual
reward_intervention,contrast/intact,tf_legacy,50,62.934000396728514,28.216852785267584,3.9904655896410457,31.467000045776366,14.108426170995909,1.9952327634761928,0.2786,0.14850973994032465,0.021002448836810843,137.06599403381347,28.21684581110932,3.9904646033461253,137.0659994506836,28.21685314058041,3.9904656398898677,residual
reward_intervention,contrast/intact,tf_self,50,54.1560001373291,32.14638215964189,4.546184963139406,27.078000106811523,16.07319108214463,2.273092481898322,0.23240000000000002,0.16919147467304851,0.023927287812052923,145.84399534225463,32.14637780577185,4.5461843474092,145.84399978637694,32.14638210447182,4.54618495533718,residual
reward_intervention,contrast/intact,optimal,50,200.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,residual
reward_intervention,contrast/intact,epsgreedy,50,91.94700294494629,24.140220659890392,3.4139427455896176,45.9735013961792,12.070110284786251,1.7069713664083697,0.4313,0.1270537809957111,0.017968118023491565,108.0529988861084,24.14022133772085,3.4139428414493205,108.05299758911133,24.140221357862913,3.4139428442978383,residual
reward_intervention,contrast/intact,greedy,50,59.722999572753906,28.147295500765605,3.9806287041305914,29.86149974822998,14.073647537997951,1.990314322029542,0.26170000000000004,0.14814364926086615,0.020950675796415984,140.27699836730957,28.147297032179644,3.9806289207052417,140.27700164794922,28.14729632171762,3.9806288202307387,residual
reward_intervention,contrast/intact,random,50,56.91099739074707,5.400985750065054,0.7638147297925822,28.455498809814454,2.700492757679247,0.3819073483000311,0.2469,0.028426238238785012,0.004020077164453844,143.08899839401246,5.400988776508272,0.7638151577962867,143.0890020751953,5.400985220676454,0.7638146549257285,residual
reward_intervention,contrast/zeroed,tf_legacy,50,61.261999492645266,32.71979032301543,4.627277123281237,30.63099967956543,16.35989493171979,2.3136385291436987,0.2698,0.17220941214885166,0.024354088622920406,138.73799623489379,32.719781415508095,4.627275863569469,138.73800186157226,32.71979107637018,4.627277229821687,residual
reward_intervention,contrast/zeroed,tf_self,50,58.35500026702881,34.403104668012354,4.86533372092442,29.177500190734865,17.20155230998261,2.4326668570647647,0.2545,0.18106896307140852,0.025607018330041902,141.6449969291687,34.40310205214968,4.865333350985573,141.645,34.40310514020732,4.865333787702873,residual
reward_intervention,contrast/zeroed,optimal,50,200.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,residual
reward_intervention,contrast/zeroed,epsgreedy,50,57.76599784851074,5.680709647425864,0.803373662729334,28.882998962402343,2.8403548739671693,0.4016868384716894,0.2514,0.029898467642120705,0.004228281843366023,142.23399652481078,5.680710312804612,0.8033737568280989,142.23400024414062,5.680710467638494,0.8033737787249164,residual
