layer,head,query_token,BOS,ctx_0,ctx_1,ctx_2,ctx_3,QCUR,S1,A2,R,QNXT,S3,A0,S3,A1,S3,A2,S3,A3,SEL,A2,UPD
1,0,SELECT,6.798208778491244e-05,0.00015648060070816427,5.5979235185077414e-05,8.050799078773707e-05,0.00039436505176126957,6.693035538773984e-05,0.9956316947937012,2.24447030632291e-05,8.197109127650037e-05,1.785525273589883e-05,0.000706298800650984,3.7112145946593955e-05,0.0006826475728303194,7.765338523313403e-05,0.0008906982839107513,3.0245684683904983e-05,0.0008696816512383521,0.00010888482938753441,2.0581061107805e-05,0.0,0.0
1,0,UPDATE,0.00019990644068457186,0.0003374579537194222,0.0004872929130215198,9.233505261363462e-05,0.0018745127599686384,0.061393629759550095,6.183948426041752e-05,0.8771754503250122,0.0001304436009377241,0.0026430024299770594,4.158079718763474e-06,0.009596863761544228,9.319294804299716e-06,0.0022683595307171345,1.3353080248634797e-05,0.005261258687824011,1.595789967723249e-06,0.0006365934968926013,0.03732118383049965,0.000405435508582741,8.603314927313477e-05
1,1,SELECT,0.02143082208931446,0.009958641603589058,0.008238730020821095,0.011039773002266884,0.02382231131196022,0.016194812953472137,0.32273927330970764,0.014630007557570934,0.0050485748797655106,0.006491560954600573,0.09068689495325089,0.009171667508780956,0.1251184046268463,0.009961140342056751,0.16331444680690765,0.006331846117973328,0.11905442923307419,0.02907782606780529,0.0076887961477041245,0.0,0.0
1,1,UPDATE,0.0002882567641790956,0.00018020783318206668,0.04808121174573898,0.00010979783110087737,0.0010727334301918745,0.005449096672236919,0.0002590976655483246,0.9055752754211426,9.766589209903032e-05,0.00025542519870214164,3.604180528782308e-05,0.0010022317292168736,4.332372918725014e-05,0.0010485188104212284,1.017742670228472e-05,0.02124272659420967,5.7976285461336374e-06,4.378294761409052e-05,0.012244699522852898,0.002896014368161559,5.7932265917770565e-05
1,2,SELECT,0.0006025828188285232,0.00018732798343989998,8.846811397233978e-05,0.00037752726348116994,2.914652895924519e-06,6.284328264882788e-05,0.0007051755674183369,2.6007939595729113e-05,0.006271360907703638,0.000520810775924474,0.20343320071697235,0.0019460952607914805,0.2917082607746124,0.001809743233025074,0.2835853099822998,0.00010691404168028384,0.20746120810508728,0.0010058727348223329,9.841416613198817e-05,0.0,0.0
1,2,UPDATE,0.0004672796349041164,0.005180748645216227,0.12267697602510452,0.016928033903241158,0.01118250098079443,0.0068964059464633465,3.474543336778879e-05,0.008762751705944538,0.004318188410252333,0.0002830002340488136,4.5561595470644534e-05,0.0009883177699521184,0.00020820078498218209,0.006033876445144415,2.35332172451308e-05,0.005623906385153532,0.0028995259199291468,0.001710372744128108,0.011657941155135632,0.7938699126243591,0.00020827187108807266
1,3,SELECT,0.0016992189921438694,0.007684765383601189,0.0036203640047460794,0.001444018678739667,2.4553619368816726e-05,0.0006881174631416798,0.0025196552742272615,0.0002011463075177744,0.015220683999359608,0.004691757261753082,0.17525045573711395,0.010148653760552406,0.21851451694965363,0.014609589241445065,0.2778225243091583,0.000702018674928695,0.2580777704715729,0.006424750201404095,0.0006554156425409019,0.0,0.0
1,3,UPDATE,0.010140031576156616,0.14398477971553802,0.0152723528444767,0.009212970733642578,0.030987117439508438,0.015346184372901917,0.0024156207218766212,0.022366508841514587,0.060996394604444504,0.01569022610783577,0.0030160481110215187,0.005074421409517527,0.0023300680331885815,0.06518492102622986,0.0027272915467619896,0.036337610334157944,0.017289450392127037,0.01768050342798233,0.018574999645352364,0.4976218640804291,0.0077505256049335
1,4,SELECT,0.06478441506624222,0.013951579108834267,0.010940773412585258,0.025037990882992744,0.04073580726981163,0.062221039086580276,0.5746201276779175,0.04232637211680412,0.008061971515417099,0.011918807402253151,0.012973763048648834,0.005103969946503639,0.012789993546903133,0.004561452195048332,0.014569103717803955,0.013620581477880478,0.02009771764278412,0.04289854317903519,0.018786007538437843,0.0,0.0
1,4,UPDATE,0.025027930736541748,0.1259756237268448,0.0030563650652766228,0.004245514515787363,0.002597407205030322,0.013299647718667984,0.0010649191681295633,0.004590480588376522,0.33247432112693787,0.020999569445848465,0.007345603778958321,0.01058991253376007,0.005250813905149698,0.06510403752326965,0.008796981535851955,0.012694410048425198,0.03822021931409836,0.021084193140268326,0.005220650229603052,0.2803654372692108,0.011996032670140266
