construction,sweep,beta,beta_max,sigma,dim,rho,T,max_pred_err_mean,w_linf_mean,w_l1_mean,max_w_linf_mean,decision_agree_mean,regret_diff_mean,max_cos_mean,diverged_mean,max_pred_err_sem,w_linf_sem,w_l1_sem,max_w_linf_sem,decision_agree_sem,regret_diff_sem,n
mwu,beta_x_dim,10.0,,,1024.0,,500,0.4411751754050194,0.20669201947112756,0.4133841557895308,0.3042568481197107,0.9019625860611512,17.5,0.08310998156126659,0.0,0.06717883181110743,0.07420469869156941,0.1484094044798749,0.06710379403467522,0.035615732010526556,10.12435832924474,20
mwu,beta_x_dim,10.0,,,2048.0,,100,0.18035412752766766,0.09375147720187917,0.20010547245770546,0.10428607819256379,0.9535106875614975,1.15,0.05580562464231039,0.0,0.021709047108591364,0.016692836840190555,0.03455893255928244,0.014915000534473614,0.012399533834265697,0.581626575806342,20
mwu,beta_x_dim,10.0,,,2048.0,,500,0.30029779563991627,0.12927856643775773,0.25858416900326336,0.20853193694480426,0.9419940992973155,5.9,0.05580562464231039,0.0,0.06178315088416837,0.053480838891800664,0.10696615566174414,0.051422165328981126,0.02491510711388695,3.257299494980466,20
mwu,beta_x_dim,10.0,,,4096.0,,100,0.20303234254513872,0.10692128703852574,0.22238534155326026,0.1177988506998738,0.9371777410120561,2.55,0.04043502467319148,0.0,0.031110657811303812,0.019265736294077417,0.04036954351088348,0.018317801932909796,0.014325952865610671,1.0194812922575667,20
mwu,beta_x_dim,10.0,,,4096.0,,500,0.4341485370525593,0.19636603142935444,0.392750621619204,0.27333101092705003,0.8910460768376829,13.4,0.04043502467319148,0.0,0.0825887376689911,0.059418226979547684,0.11883778432859479,0.05736407560871186,0.03077274342963987,4.638738485498196,20
mwu,beta_x_dim,10.0,,,8192.0,,100,0.12263176954169892,0.06707498082895486,0.1385172030943713,0.07243086660070937,0.963026486195853,1.25,0.027572015708937015,0.0,0.019883167061960694,0.0131332146202442,0.02662094039949556,0.013075245991648898,0.009410764081157501,0.6915847552427761,20
mwu,beta_x_dim,10.0,,,8192.0,,500,0.27565753796457654,0.12136807232771311,0.2427379667772319,0.1675802572166816,0.955583780407372,5.85,0.027572015708937015,0.0,0.0634360943849453,0.04294513245995799,0.0858900615979391,0.04251844863300922,0.01737616704344082,2.9738111291033507,20
mwu,beta_x_dim,10.0,,,16384.0,,100,0.0896596823491335,0.04135263700970458,0.0895948952996793,0.04764700931185661,0.9843318871441109,0.7,0.020991030318177912,0.0,0.014849888994492915,0.009232987274346391,0.020113909982629043,0.008998629033580554,0.004141427340253327,0.40457905349426554,20
mwu,beta_x_dim,10.0,,,16384.0,,500,0.1601144898692518,0.0529396271593414,0.1058796118783232,0.0935057256265541,0.9890718915694553,1.1,0.020991030318177912,0.0,0.03386673342442185,0.02169590693150512,0.043392057733112374,0.02363995574419273,0.004616136445336639,0.7674290640971663,20
mwu,beta_x_dim,20.0,,,32.0,,100,0.9191346079334901,0.5845274293514744,1.1718352598093016,0.7027239030250549,0.7519344539440269,12.0,0.4685909083126097,0.0,0.05778593189122816,0.06976515281380076,0.13942590046182962,0.04778893376564722,0.034629672244793394,2.677390717215472,20
