construction,sweep,seed,max_cos,beta,beta_max,sigma,dim,rho,T,max_err,final_err,greedy_agree,select_agree,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff
q,beta_route,11,0.0,2.0,,,,,100,0.37526534986598514,0.37526534986598514,0.9981884057971014,0.968421052631579,,,,,,
q,beta_route,11,0.0,2.0,,,,,500,1.3576403925619398,1.3576403925619398,0.9996612466124661,0.9858585858585859,,,,,,
q,beta_route,12,0.0,2.0,,,,,100,0.43024905046976303,0.43024905046976303,1.0,1.0,,,,,,
q,beta_route,12,0.0,2.0,,,,,500,1.6724522679357243,1.6724522679357243,1.0,1.0,,,,,,
q,beta_route,13,0.0,2.0,,,,,100,0.5214316339119042,0.5195814327759954,0.919104991394148,0.9473684210526315,,,,,,
q,beta_route,13,0.0,2.0,,,,,500,2.2153379163671785,2.2153379163671785,0.9775243206977524,0.9777777777777777,,,,,,
q,beta_route,14,0.0,2.0,,,,,100,0.47917276046975205,0.46335899061339514,0.9982486865148862,0.978494623655914,,,,,,
q,beta_route,14,0.0,2.0,,,,,500,1.8113767786752937,1.8113767786752937,0.9996634129922585,0.9959432048681541,,,,,,
q,beta_route,15,0.0,2.0,,,,,100,0.4245014028306786,0.41096352296129735,1.0,0.968421052631579,,,,,,
q,beta_route,15,0.0,2.0,,,,,500,1.7023794863660102,1.7017814245085119,0.98989898989899,0.9696969696969697,,,,,,
q,beta_route,4,0.0,1.0,,,,,100,0.7763921229234922,0.7349344210298003,1.0,0.8602150537634409,,,,,,
q,beta_route,4,0.0,1.0,,,,,500,2.0015322247029506,2.0015322247029506,1.0,0.9046653144016227,,,,,,
q,beta_route,5,0.0,1.0,,,,,100,0.6137379334782364,0.6137379334782364,0.9842931937172775,0.8315789473684211,,,,,,
q,beta_route,5,0.0,1.0,,,,,500,2.185127193683648,2.185127193683648,0.9969727547931383,0.907070707070707,,,,,,
q,beta_route,6,0.0,1.0,,,,,100,0.8232416587310531,0.7820773546771597,1.0,0.9893617021276596,,,,,,
q,beta_route,6,0.0,1.0,,,,,500,2.20032166528721,2.1967141851477954,1.0,0.9979757085020243,,,,,,
q,beta_route,7,0.0,1.0,,,,,100,0.7173820928521419,0.7173820928521419,0.9948186528497409,0.8709677419354839,,,,,,
q,beta_route,7,0.0,1.0,,,,,500,1.9784474629946278,1.9774706173151593,0.998992950654582,0.9756592292089249,,,,,,
q,beta_route,4,0.0,2.0,,,,,100,0.5804765250487862,0.533808032713412,1.0,0.989247311827957,,,,,,
q,beta_route,4,0.0,2.0,,,,,500,1.8706356063083596,1.8706356063083596,1.0,0.9959432048681541,,,,,,
q,beta_route,5,0.0,2.0,,,,,100,0.39129041644728935,0.39129041644728935,0.9842931937172775,0.9894736842105263,,,,,,
q,beta_route,5,0.0,2.0,,,,,500,2.1196347629060295,2.1196347629060295,0.9969727547931383,0.9959595959595959,,,,,,
q,beta_route,6,0.0,2.0,,,,,100,0.5371171897032453,0.4893845839499036,1.0,1.0,,,,,,
q,beta_route,6,0.0,2.0,,,,,500,2.08046755135331,2.08046755135331,1.0,1.0,,,,,,
