construction,sweep,seed,max_cos,beta,beta_max,sigma,dim,rho,T,max_err,final_err,greedy_agree,select_agree,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff
q,beta_route,4,0.0,5.0,,,,,100,1.2324099949129392,1.2164193329977695,0.8299445471349353,0.35789473684210527,,,,,,
q,beta_route,4,0.0,5.0,,,,,500,3.135146782984994,3.135146782984994,0.8327099625977559,0.32323232323232326,,,,,,
q,beta_route,5,0.0,5.0,,,,,100,1.153142785359946,1.153142785359946,0.7954545454545454,0.0,,,,,,
q,beta_route,5,0.0,5.0,,,,,500,3.299220059025816,3.2919643459774584,0.826043068640646,0.0,,,,,,
q,beta_route,6,0.0,5.0,,,,,100,1.3977101079235026,1.3977101079235026,0.8886894075403949,0.0,,,,,,
q,beta_route,6,0.0,5.0,,,,,500,3.6372504983265443,3.628083320158467,0.8437605681433886,0.0,,,,,,
q,beta_route,7,0.0,5.0,,,,,100,1.022392818504411,1.022392818504411,0.8280701754385965,0.0,,,,,,
q,beta_route,7,0.0,5.0,,,,,500,2.9907330828340015,2.9799678836697514,0.8323232323232324,0.0,,,,,,
q,beta_route,8,0.0,5.0,,,,,100,0.8408599184144989,0.8408599184144989,0.8286219081272085,0.34782608695652173,,,,,,
q,beta_route,8,0.0,5.0,,,,,500,2.2475018403636673,2.2143781587017086,0.832434254888739,0.3780487804878049,,,,,,
q,beta_route,9,0.0,5.0,,,,,100,0.8247649817978895,0.8247649817978895,0.3975481611208406,0.1935483870967742,,,,,,
q,beta_route,9,0.0,5.0,,,,,500,2.444181329502445,2.444181329502445,0.3456748569505217,0.25963488843813387,,,,,,
q,beta_route,10,0.0,5.0,,,,,100,0.7668138533177297,0.7668138533177297,0.3520140105078809,0.6276595744680851,,,,,,
q,beta_route,10,0.0,5.0,,,,,500,2.893567557895351,2.893567557895351,0.33692359474924266,0.5870445344129555,,,,,,
