construction,sweep,beta,beta_max,sigma,dim,rho,T,max_err_mean,final_err_mean,greedy_agree_mean,select_agree_mean,max_cos_mean,diverged_mean,max_err_sem,final_err_sem,greedy_agree_sem,select_agree_sem,n
q,beta_x_dim,50.0,,,1024.0,,100,0.6116553262857335,0.6031179389188035,0.9427501230853743,0.8966384381771475,0.09056164138314861,0.0,0.1244254688340638,0.12367253060863004,0.01060842430084686,0.02005341083669062,20
q,beta_x_dim,50.0,,,1024.0,,500,6.0728280356571185,6.0448990297687155,0.8980209796240433,0.8705066763471139,0.09056164138314861,0.4,2.67543877702143,2.677632552085408,0.022327658853965118,0.023287390901479847,20
q,beta_x_dim,50.0,,,2048.0,,100,0.374916043510886,0.3656041978459651,0.9668200853513487,0.9411524901223846,0.06342080822861117,0.0,0.07662013975644298,0.07509971254092902,0.007891628048874444,0.01073880381067388,20
q,beta_x_dim,50.0,,,2048.0,,500,6.2218256596663855,6.219553282428738,0.9346435673520936,0.9247097141519374,0.06342080822861117,0.35,2.4591016150565936,2.459309863984876,0.01773165338473166,0.016271752608101098,20
q,beta_x_dim,50.0,,,4096.0,,100,0.23299658245597782,0.22609640869536946,0.9751387419575626,0.9620533150413559,0.0438351669874574,0.0,0.031709331465660205,0.030730399769332947,0.006192408473618858,0.008187464159157094,20
q,beta_x_dim,50.0,,,4096.0,,500,2.363676919156197,2.2693387493377366,0.986607279364087,0.9741748008085136,0.0438351669874574,0.1,0.3254571308101992,0.30549518286232025,0.0043423343715352745,0.007466828614589248,20
q,beta_x_dim,50.0,,,8192.0,,100,0.15387458786310088,0.15065307683032383,0.9860545887580241,0.976472946563239,0.031054482512492616,0.0,0.013109174769446194,0.013433679157123561,0.0035458082840523907,0.005367837382894994,20
q,beta_x_dim,50.0,,,8192.0,,500,2.5099742473515447,2.4986613293115822,0.9928626503277869,0.9898741771094374,0.031054482512492616,0.05,0.6498886490510972,0.6516126789963498,0.0036551603639084574,0.0030743595912079806,20
q,beta_x_dim,50.0,,,16384.0,,100,0.10921592766481533,0.1057732668149898,0.9846696809493668,0.9883137024396808,0.021380935793739203,0.0,0.010557664883329635,0.010590074149615847,0.005798191527569459,0.003057661972218608,20
q,beta_x_dim,50.0,,,16384.0,,500,1.4081948660400456,1.3947037579195343,0.9961932771864171,0.9969649874291298,0.021380935793739203,0.0,0.2756458326892536,0.27734869489196656,0.001447644039987693,0.0009098774542448382,20
q,beta_x_dim,100.0,,,32.0,,100,1.5210547214916335,1.0556401297290454,0.6380740958269264,0.622480023579584,0.45181358479635786,0.95,,,0.031082048981083885,0.036806270054341436,20
q,beta_x_dim,100.0,,,32.0,,500,,,0.6869144264509466,0.6771462194457232,0.45181358479635786,1.0,,,0.03933448335142459,0.040818259811028636,20
q,beta_x_dim,100.0,,,64.0,,100,2.3097743552869145,1.9359604523342997,0.6400388816959881,0.6352109296921095,0.3383318772022451,0.65,0.24897968778583252,0.17353317802491594,0.027901174199949377,0.03563228571749003,20
q,beta_x_dim,100.0,,,64.0,,500,3.988007039059116,3.006016765299884,0.6605398557046552,0.6382737817320173,0.3383318772022451,0.85,0.34523476579634726,0.0887725709259379,0.037275210253973866,0.041448045348943426,20
q,beta_x_dim,100.0,,,128.0,,100,6.381056242799334,4.817058702705992,0.7462864769923441,0.6814190692556045,0.23665230870784323,0.25,3.387924883151683,2.522928409102041,0.02109273104934703,0.028742766429900708,20
q,beta_x_dim,100.0,,,128.0,,500,566.8768455323668,561.15056198034,0.6966312102465634,0.6230234847319995,0.23665230870784323,0.4,429.8298372025893,430.2267478277711,0.025442515403630864,0.025029625727420495,20
q,beta_x_dim,100.0,,,256.0,,100,1.2328144128549306e+16,1.2328144128549306e+16,0.8490273638252818,0.7921198564283946,0.16971422476257944,0.05,1.2015988547413418e+16,1.2015988547413418e+16,0.018370387248943684,0.02396869773820401,20
q,beta_x_dim,100.0,,,256.0,,500,3.001793924381193,2.908295178408481,0.7804902529150681,0.7299152778076452,0.16971422476257944,0.3,0.2576201936957564,0.26105800503774523,0.028811045391514488,0.025714482378673034,20
q,beta_x_dim,100.0,,,512.0,,100,0.91255528970926,0.8682633995079001,0.9403535786584303,0.8604725510397999,0.11945966216356811,0.0,0.21251935214436835,0.20090257774731474,0.011388564824469998,0.01742665717445827,20
q,beta_x_dim,100.0,,,512.0,,500,3.4336008325551504,3.284147735560633,0.874365977597963,0.8117118300808773,0.11945966216356811,0.4,0.642369900033615,0.6440107545350311,0.02420836922773603,0.029371333244100423,20
q,beta_x_dim,100.0,,,1024.0,,100,0.6116342705302047,0.6031404301796108,0.9427501230853743,0.8966384381771475,0.09056164138314861,0.0,0.12426170143067672,0.12349032416746786,0.010608424300846863,0.020053410836690617,20
q,beta_x_dim,100.0,,,1024.0,,500,5.659435146747238,5.631481305763136,0.898206811901073,0.8709117399501064,0.09056164138314861,0.4,2.3640798002326218,2.3662974890176547,0.02235334892509256,0.02323321938884558,20
q,beta_x_dim,100.0,,,2048.0,,100,0.37477924882369706,0.36546898036825726,0.9668268637431268,0.9411524901223846,0.06342080822861117,0.0,0.07645101164967107,0.07492945044630067,0.007899217186574266,0.01073880381067388,20
q,beta_x_dim,100.0,,,2048.0,,500,6.482155877833771,6.479881654624385,0.9345091664527245,0.9244060695977323,0.06342080822861117,0.35,2.6654455585684538,2.665649865597867,0.017726516824708365,0.01624299889247379,20
q,beta_x_dim,100.0,,,4096.0,,100,0.23294074875212822,0.22604402433447693,0.9751387419575626,0.9620533150413559,0.0438351669874574,0.0,0.03165864946249699,0.030678064280992824,0.006192408473618858,0.008187464159157094,20
q,beta_x_dim,100.0,,,4096.0,,500,2.3673400762435453,2.273001788202403,0.9867080858156998,0.9741748008085136,0.0438351669874574,0.1,0.32701913373169,0.30728695685597246,0.004348368203662252,0.007466828614589248,20
q,beta_x_dim,100.0,,,8192.0,,100,0.1538706892214917,0.15064882845353084,0.9860545887580241,0.976472946563239,0.031054482512492616,0.0,0.013111497043965524,0.01343675088393103,0.003545808284052396,0.005367837382894987,20
q,beta_x_dim,100.0,,,8192.0,,500,2.523908254753382,2.512478629313571,0.9929299903722553,0.9899753916843361,0.031054482512492616,0.05,0.656316475327995,0.6580500114384366,0.0036915082630075004,0.003090023680288451,20
q,beta_x_dim,100.0,,,16384.0,,100,0.10921400408994539,0.10577268487783538,0.9846696809493668,0.9883137024396808,0.021380935793739203,0.0,0.01055497243465936,0.010586913406990393,0.005798191527569459,0.003057661972218608,20
q,beta_x_dim,100.0,,,16384.0,,500,1.4104178948716168,1.3969478533610251,0.9962101462822336,0.9969649874291298,0.021380935793739203,0.0,0.2766669899665888,0.2783656540837513,0.0014436570601817373,0.0009098774542448382,20
q,beta_x_dim,1000.0,,,32.0,,100,1.1574284637547585,0.9472082266366428,0.6381795975209372,0.6256548360396978,0.45181358479635786,0.95,,,0.03092615811251565,0.03659016595306256,20
q,beta_x_dim,1000.0,,,32.0,,500,,,0.6871690274583065,0.6788640054140697,0.45181358479635786,1.0,,,0.03930857457523034,0.04058648179762828,20
q,beta_x_dim,1000.0,,,64.0,,100,2.3258083134916787,1.9526418204120424,0.6398634403881743,0.635754163204855,0.3383318772022451,0.65,0.24910330631539976,0.17547400584282694,0.027901785524071798,0.03517553487008281,20
q,beta_x_dim,1000.0,,,64.0,,500,4.010806469619651,3.0150755453588314,0.6600854219311952,0.6384745759202141,0.3383318772022451,0.85,0.3393256083465238,0.0850249780591213,0.037369169198321985,0.04138690995317493,20
q,beta_x_dim,1000.0,,,128.0,,100,6.411112356611891,4.833410961606136,0.7465491740151111,0.6830319724814109,0.23665230870784323,0.25,3.410836067853492,2.535657667148578,0.021138938593798305,0.028680869216375544,20
q,beta_x_dim,1000.0,,,128.0,,500,515.3724884025304,509.628426384714,0.6967674017963725,0.623630979143807,0.23665230870784323,0.4,389.91715152439565,390.3145819779584,0.025384310669139803,0.025022000614301116,20
q,beta_x_dim,1000.0,,,256.0,,100,6870529007024284.0,6870529007024284.0,0.8489387113430122,0.7921198564283946,0.16971422476257944,0.05,6696563327151022.0,6696563327151022.0,0.018375937488250765,0.023968697738204005,20
q,beta_x_dim,1000.0,,,256.0,,500,3.00015619214852,2.907059987007976,0.780507239971598,0.7297130531317363,0.16971422476257944,0.3,0.25683562165735174,0.26020784262616703,0.02875799029852023,0.025753009509935733,20
q,beta_x_dim,1000.0,,,512.0,,100,0.9136078277893386,0.8693285680532027,0.9403535786584303,0.8604725510397999,0.11945966216356811,0.0,0.21345416571762935,0.20184254604901017,0.011388564824469998,0.01742665717445827,20
q,beta_x_dim,1000.0,,,512.0,,500,3.4305379754381824,3.276497664858772,0.8743155520499615,0.8116110252832647,0.11945966216356811,0.4,0.6401317771761558,0.6382936555965222,0.024221582505038548,0.029421633556131446,20
q,beta_x_dim,1000.0,,,1024.0,,100,0.6115735038643318,0.6030761845136204,0.9427501230853743,0.8966384381771475,0.09056164138314861,0.0,0.12415486302537546,0.12337302792089205,0.010608424300846863,0.020053410836690617,20
