layer,head,query_token,BOS,ctx_0,ctx_1,ctx_2,ctx_3,QCUR,S1,A2,R,QNXT,S3,A0,S3,A1,S3,A2,S3,A3,SEL,A2,UPD
3,6,UPDATE,0.0003056428686250001,0.0004222271963953972,0.0005297617753967643,0.0006286359275691211,0.0006311818724498153,0.0007341429009102285,0.001190320705063641,0.001141138607636094,0.4371514618396759,0.3770461976528168,0.01546119898557663,0.020196860656142235,0.01565602235496044,0.01925954967737198,0.015429371036589146,0.02131817117333412,0.017322832718491554,0.017238162457942963,0.01320982538163662,0.015995919704437256,0.009131379425525665
3,7,SELECT,0.014657349325716496,0.01767723821103573,0.02039848268032074,0.02135036513209343,0.018685409799218178,0.018919669091701508,0.0277602206915617,0.029768455773591995,0.0035662672016769648,0.003883061930537224,0.08128279447555542,0.08547559380531311,0.09980890899896622,0.102991983294487,0.0963621512055397,0.09421482682228088,0.10274671763181686,0.11549470573663712,0.04495580866932869,0.0,0.0
3,7,UPDATE,0.12465035915374756,0.10940977931022644,0.0818403959274292,0.07729069888591766,0.0719960555434227,0.06738998740911484,0.0664893090724945,0.0658453032374382,0.037928253412246704,0.038401372730731964,0.029896670952439308,0.027025241404771805,0.025751525536179543,0.024022018536925316,0.027306895703077316,0.0222425926476717,0.02404426783323288,0.019844869151711464,0.02147115208208561,0.018267018720507622,0.018886223435401917
4,0,SELECT,0.002203732030466199,0.002355390228331089,0.003385452786460519,0.004168662242591381,0.0031411414965987206,0.0033145432826131582,0.005698927212506533,0.005838655401021242,0.01886587403714657,0.018574697896838188,0.1491166651248932,0.11084409803152084,0.12969867885112762,0.12932011485099792,0.10953466594219208,0.09910933673381805,0.09038296341896057,0.09186731278896332,0.022579075768589973,0.0,0.0
4,0,UPDATE,0.02026178687810898,0.021682200953364372,0.02319173701107502,0.02497924119234085,0.02552911825478077,0.02684367261826992,0.02763540856540203,0.027567686513066292,0.18639644980430603,0.1619446575641632,0.04527739807963371,0.043783899396657944,0.04114203155040741,0.0414094440639019,0.03913666680455208,0.04294375702738762,0.040826618671417236,0.04086967930197716,0.05024820566177368,0.037080809473991394,0.031249523162841797
4,1,SELECT,0.054709259420633316,0.04386139288544655,0.04608912765979767,0.0439043752849102,0.038801517337560654,0.03837822377681732,0.04064923897385597,0.043472595512866974,0.10602178424596786,0.08842458575963974,0.04902132973074913,0.05502024292945862,0.05177830904722214,0.053514402359724045,0.048225145787000656,0.05293075367808342,0.04791771247982979,0.05567272752523422,0.04160717874765396,0.0,0.0
4,1,UPDATE,0.014180686324834824,0.013615461066365242,0.01174983847886324,0.011984971351921558,0.010950875468552113,0.011316381394863129,0.01349849347025156,0.013039283454418182,0.36886557936668396,0.27418944239616394,0.02252247743308544,0.02164268307387829,0.022418886423110962,0.020865395665168762,0.01986127533018589,0.02138807438313961,0.020334189757704735,0.022076455876231194,0.04433528706431389,0.021175825968384743,0.019988445565104485
4,2,SELECT,0.014245911501348019,0.01821483112871647,0.024611717090010643,0.028415406122803688,0.028247201815247536,0.0314173623919487,0.03724497929215431,0.03826138749718666,0.013218194246292114,0.013223269023001194,0.09243152290582657,0.08033282309770584,0.09801618754863739,0.10406780987977982,0.09962859749794006,0.08597166836261749,0.08268292993307114,0.06691950559616089,0.04284873232245445,0.0,0.0
4,2,UPDATE,0.010498765856027603,0.01518443413078785,0.014550872147083282,0.014837943017482758,0.016619574278593063,0.018129881471395493,0.018118970096111298,0.01847805455327034,0.36765244603157043,0.29101166129112244,0.013034731149673462,0.01860327087342739,0.013127651065587997,0.019388722255825996,0.016720816493034363,0.02187330089509487,0.01986805722117424,0.02233554981648922,0.02746201679110527,0.0215713232755661,0.0209320280700922
4,3,SELECT,0.15240958333015442,0.12781405448913574,0.14039957523345947,0.1315108835697174,0.11107984185218811,0.09525477141141891,0.09684539586305618,0.08914680778980255,0.0011437745997682214,0.0011990712955594063,0.004921876359730959,0.0064281197264790535,0.0051751816645264626,0.006603109184652567,0.005473930388689041,0.006422154139727354,0.005506857298314571,0.010492505505681038,0.0021724835969507694,0.0,0.0
4,3,UPDATE,0.09696514904499054,0.09403039515018463,0.08255767077207565,0.07701168954372406,0.0786001905798912,0.0772193968296051,0.06741200387477875,0.06951864063739777,0.05057157203555107,0.044174421578645706,0.0247503612190485,0.02186724543571472,0.025818226858973503,0.022352619096636772,0.022433999925851822,0.02237951010465622,0.023116011172533035,0.02087632194161415,0.0380709245800972,0.02058972790837288,0.01968391053378582
4,4,SELECT,0.03496236726641655,0.029841091483831406,0.02871912159025669,0.026617882773280144,0.024245161563158035,0.021981585770845413,0.024936804547905922,0.026483479887247086,0.019231408834457397,0.022930188104510307,0.09142623096704483,0.09326771646738052,0.07199984788894653,0.08968675136566162,0.07597236335277557,0.08415042608976364,0.07088373601436615,0.1179969385266304,0.04466695711016655,0.0,0.0
4,4,UPDATE,0.1477675586938858,0.12769994139671326,0.11533330380916595,0.10798858106136322,0.11108571290969849,0.09740281850099564,0.08473468571901321,0.07919230312108994,0.015625879168510437,0.015042837709188461,0.0036720025818794966,0.006005087401717901,0.004456222988665104,0.005987680051475763,0.004905981943011284,0.006438740529119968,0.005617364775389433,0.009750938042998314,0.004387248307466507,0.015024829655885696,0.031880296766757965
4,5,SELECT,0.08379210531711578,0.06429512053728104,0.06855131685733795,0.04850614070892334,0.03802620247006416,0.03246057778596878,0.05762632191181183,0.060553308576345444,0.09194570034742355,0.09193696826696396,0.04442309960722923,0.042240895330905914,0.037950970232486725,0.031136909499764442,0.0303798895329237,0.040325913578271866,0.03958787024021149,0.04634355381131172,0.049917176365852356,0.0,0.0
4,5,UPDATE,0.08344362676143646,0.05611702427268028,0.05401100218296051,0.04409806430339813,0.04223785176873207,0.03590351715683937,0.04011597856879234,0.04075797647237778,0.08766748756170273,0.08758268505334854,0.012067052535712719,0.02127310074865818,0.012983521446585655,0.0187049750238657,0.01558556780219078,0.023533709347248077,0.02055876888334751,0.04071364551782608,0.029437482357025146,0.0833849161863327,0.14982202649116516
4,6,SELECT,0.03338654711842537,0.025627117604017258,0.027432890608906746,0.027200743556022644,0.025018448010087013,0.023204924538731575,0.024082714691758156,0.02466510981321335,0.04491105675697327,0.043234024196863174,0.06267760694026947,0.0850440040230751,0.06113780662417412,0.10090063512325287,0.0750742256641388,0.09443172067403793,0.07468483597040176,0.11276640743017197,0.03451918438076973,0.0,0.0
4,6,UPDATE,0.08677670359611511,0.07602222263813019,0.07230856269598007,0.06683824211359024,0.06340325623750687,0.05780484527349472,0.05951730161905289,0.06052407994866371,0.05736509710550308,0.0521218478679657,0.020233863964676857,0.02544487453997135,0.023777363821864128,0.027044249698519707,0.02493998222053051,0.029135242104530334,0.02642105706036091,0.03452588617801666,0.042325764894485474,0.04008543863892555,0.05338412523269653
4,7,SELECT,0.0061762044206261635,0.008193920366466045,0.010852763429284096,0.013926618732511997,0.012036561034619808,0.013590934686362743,0.01513765100389719,0.014537538401782513,0.05212036892771721,0.06338897347450256,0.08650356531143188,0.09484061598777771,0.0761718899011612,0.09038753807544708,0.08290751278400421,0.0912429541349411,0.0846744254231453,0.13685481250286102,0.04645511880517006,0.0,0.0
4,7,UPDATE,0.011646839790046215,0.013494879007339478,0.015623885206878185,0.021063394844532013,0.02170371077954769,0.024445893242955208,0.023590058088302612,0.021355044096708298,0.26252785325050354,0.22862201929092407,0.0266638845205307,0.028320303186774254,0.023607522249221802,0.026857826858758926,0.023027654737234116,0.02769208326935768,0.023603398352861404,0.0363994799554348,0.046104948967695236,0.039754718542099,0.05389462038874626
